name|tenCen|twoCen|threeCen|fourCen|fiveCen|sixCen|womanRatio|manRatio|gubun|score|visitCount|blogCount
더플레이트디저트|59.3005|94.208|87.5975|74.4255|59.2955|43.721|59|41|베이커리|4.44|115|381.0
도산맘마미아|61.02066667|79.52533333|60.00333333|50.41266667|40.211|33.11133333|67|33|카페,디저트|4.36|2408|2086.0
도산분식 도산공원점|70.531|82.64366667|56.38266667|45.73033333|33.64666667|26.26133333|60|40|종합분식|4.23|1665|1078.0
도쿄등심 압구정점|24.14235294|50.30894118|47.28541176|39.82564706|33.73670588|28.75105882|51|49|소고기구이|4.59|3007|1415.0
듀자미|38.26141176|50.67223529|40.06117647|32.93505882|23.58752941|18.04023529|59|41|카페|4.29|1362|2202.0
디크루즈|25.0|96.038|91.4155|70.336|47.469|34.1665|49|51|바(BAR)|4.64|15|45.0
랜디스도넛 가로수길점|67.869|94.60566667|65.753|59.21933333|46.125|28.82533333|62|38|도넛|4.45|697|2486.0
런던 베이글 뮤지엄 도산점|31.087|96.67266667|91.451|93.13833333|73.29733333|43.816|74|26|베이커리||205|68.0
로로|25.30571429|40.188|20.18885714|8.576285714|5.981714286|4.608571429|58|42|양식|4.4|913|635.0
롸카두들 내쉬빌 핫치킨 압구정|25.93058824|49.98352941|42.97952941|30.31364706|22.25623529|11.76470588|48|52|햄버거|4.58|502|423.0
르브런쉭 신사점|27.76494118|52.17082353|44.03717647|37.14094118|28.14023529|21.36094118|62|38|브런치|4.34|805|625.0
리마크스|11.76470588|47.72870588|43.05482353|36.14117647|25.82047059|11.76470588|64|36|브런치|4.39|171|114.0
리틀넥 청담|22.58066667|46.70444444|24.72622222|23.63911111|26.07244444|14.84977778|55|45|이탈리아음식|4.5|3280|2087.0
마르르 본점|40.94564706|48.91435294|37.48141176|28.65976471|17.56588235|12.14658824|61|39|중식당|4.62|159|773.0
마망갸또 신사점|52.69366667|78.90166667|57.95966667|47.84433333|38.14733333|34.53466667|61|39|케이크전문|4.36|690|227.0
마사 타코|26.89882353|49.68282353|41.272|35.72870588|28.11247059|11.76470588|56|44|멕시코,남미음식|4.42|249|394.0
마이쏭|23.97294118|49.168|45.17670588|40.26282353|30.89552941|23.60141176|64|36|브런치|4.17|524|294.0
마일스톤 커피|28.769|77.773|66.43266667|45.393|30.273|25.912|65|35|카페|4.62|1325|1520.0
맥주덕후 피자덕후|5.584|37.64457143|27.43485714|21.83057143|18.96285714|12.74457143|50|50|피자|4.92|621|952.0
메리고라운드 스테이크|32.80235294|51.06070588|41.19717647|39.55505882|33.32894118|23.18023529|47|53|양식|4.35|1536|2571.0
모센즈스위트 신사점|26.608|47.15317647|36.028|26.32611765|25.572|11.76470588|58|42|카페,디저트|4.4|30|23.0
목포집|11.76470588|47.42211765|43.82870588|35.10635294|26.21388235|24.80188235|49|51|한정식|4.29|1163|668.0
무탄|36.62766667|84.194|77.07633333|66.71733333|62.16766667|54.064|48|52|중식당|4.36|1299|1630.0
묵전|13.69566667|87.48433333|69.11766667|55.66133333|49.657|38.39|53|47|전통,민속주점|4.45|744|697.0
뮤즈온|16.66666667|77.97433333|50.198|35.172|30.23866667|22.85933333|53|47|바(BAR)|4.39|164|427.0
미미면가|6.004857143|36.162|23.62485714|13.83542857|9.066571429|4.249142857|54|46|일식당|4.27|1853|1396.0
미우|23.13082353|51.19647059|47.39058824|36.69811765|28.27811765|25.22094118|35|65|소고기구이|4.79|139|79.0
바빌리안테이블|11.77485714|35.28428571|24.74914286|12.38171429|7.037428571|5.114|47|53|양식|4.64|1728|515.0
백곰막걸리|11.76470588|50.28376471|44.50494118|37.51670588|30.85858824|25.80329412|50|50|전통,민속주점|4.38|464|417.0
뱃고동|15.72870588|42.80376471|49.52235294|50.452|37.752|31.31694118|57|43|낙지요리|4.28|1468|2156.0
벙커컴퍼니 압구정점|19.75058824|47.67788235|44.29882353|38.46447059|32.55105882|30.25152941|51|49|카페,디저트|4.58|328|737.0
벽돌해피푸드 압구정점|43.44733333|92.06333333|59.10566667|36.225|30.50433333|25.11133333|59|41|중식당|4.46|700|521.0
보타르가|11.76470588|46.76070588|47.87694118|33.85811765|27.71952941|26.084|52|48|이탈리아음식|4.45|203|108.0
부쉬윅|33.532|82.15933333|58.99633333|36.55133333|26.66666667|23.92933333|50|50|바(BAR)|4.73|419|65.0
브루클린더버거조인트 가로수길점|26.35505882|52.14494118|46.20705882|37.86917647|30.98211765|22.17270588|62|38|햄버거|4.48|2479|1769.0
비파티세리|33.21152941|49.59811765|41.61811765|35.18188235|27.56094118|22.67694118|62|38|베이커리|4.44|832|1738.0
빠레뜨한남 가로수길점|45.16023529|48.56917647|33.95058824|30.15058824|23.24823529|15.31835294|57|43|양식|4.58|1134|1727.0
사브서울|11.76470588|50.78541176|52.85317647|38.91388235|29.88447059|23.92847059|57|43|와인|4.64|254|51.0
삼원가든|17.26966667|47.70266667|71.92233333|76.54666667|69.45666667|74.273|48|52|한식|4.45|429|477.0
삼창교자|25.0|97.1605|88.408|73.2285|63.9415|54.943|51|49|딤섬,중식만두|4.44|686|295.0
샌드커피 논탄토 신사|38.44033333|86.7|65.249|48.56366667|38.61966667|28.97333333|58|42|카페|4.47|763|617.0
샤블리|11.84942857|36.45|23.92342857|16.77828571|11.90742857|11.85457143|54|46|샤브샤브|4.74|936|2154.0
선데이 버거 클럽|5.095714286|31.14628571|23.73685714|18.40342857|11.47514286|8.391428571|50|50|햄버거|4.53|565|622.0
선셋스위밍 샌드위치|25.0|98.4055|87.3075|69.157|51.4925|39.2345|65|35|샌드위치|4.33|512|678.0
세시셀라 도산공원점|25.77552941|52.03764706|43.41082353|31.03905882|22.97176471|19.97694118|64|36|카페|4.45|906|960.0
소이연남마오|25.0|91.325|92.8945|79.81|57.1105|46.444|53|47|태국음식|4.45|337|564.0
소진담 신사점|53.102|86.93433333|63.91366667|47.508|36.172|26.82733333|63|37|카페,디저트|4.49|1558|2656.0
스몰디쉬빅쇼|11.76470588|48.69270588|40.76705882|31.98847059|24.164|11.76470588|58|42|아시아음식|4.51|473|433.0
스시선수|25.0|92.327|95.1845|79.1105|69.014|73.5355|50|50|일식당|4.42|517|149.0
스시츠바사|26.216|76.13033333|60.42633333|37.329|32.10433333|27.65133333|47|53|일식당|4.42|370|231.0
스킬렛 스테이크하우스|9.958571429|31.62542857|19.97571429|13.93085714|8.886285714|8.810857143|45|55|스테이크,립|4.65|1429|3760.0
스페인클럽 가로수본점|25.0|91.3325|87.6775|78.828|72.0515|68.093|51|49|스페인음식|4.28|497|160.0
시추안하우스 압구정점|25.0|80.9445|91.6995|87.185|81.517|85.322|52|48|중식당|4.48|229|561.0
식물학|36.08470588|49.76682353|35.92917647|25.68635294|20.76541176|11.76470588|58|42|카페|4.43|1044|587.0
신미식당|25.0|94.0325|95.8815|88.2945|70.678|61.1035|48|52|한식|4.41|293|418.0
신사 모소리|26.33270588|47.34870588|42.06494118|32.08117647|22.58447059|11.76470588|48|52|육류,고기요리|4.53|554|348.0
신사숙녀|16.66666667|77.492|51.22433333|33.19566667|30.26766667|16.66666667|53|47|포장마차|4.32|63|465.0
신사전|17.20833333|82.145|58.47666667|46.75433333|36.17866667|28.39933333|55|45|전,빈대떡|4.31|394|520.0
심양 청담본점|20.36305882|47.93294118|45.88329412|38.13176471|25.23505882|23.54964706|49|51|양꼬치|4.26|524|187.0
심퍼티쿠시 가로수길점|18.58733333|78.70033333|61.76166667|36.49266667|27.252|21.057|59|41|와인|4.55|318|192.0
아베크 청담|61.061|89.86533333|65.70866667|45.045|36.11366667|31.18|54|46|양식|4.39|589|412.0
아우어베이커리 가로수길점|64.385|94.37233333|64.10266667|54.211|45.99233333|30.55966667|65|35|베이커리|4.46|1832|3078.0
아우어베이커리 도산본점|33.86611765|48.89835294|41.35058824|33.53317647|25.02258824|20.15623529|62|38|베이커리|4.45|1431|4109.0
안다즈서울강남 조각보|16.16611765|45.33411765|49.65176471|47.04729412|41.91505882|34.87294118|58|42|양식|4.42|528|549.0
안동국시|12.75647059|35.52235294|45.01929412|47.27623529|43.92705882|42.52658824|43|57|국수|4.26|84|145.0
압구정 곱창|23.71858824|50.45505882|48.80658824|40.05905882|28.33788235|23.26752941|58|42|곱창,막창,양|4.61|568|145.0
압구정제주집|50.4845|93.0655|96.191|84.614|73.5245|75.881|44|56|육류,고기요리|4.6|465|607.0
압구정하루|18.215|75.0705|64.144|52.8685|45.471|36.555|53|47|일식당|4.36|1537|2079.0
애니오케이션 청담|30.493|97.9495|93.0625|77.0385|51.3675|25.0|65|35|양식|4.36|448|422.0
야사이마끼 쿠이신보|11.76470588|48.55223529|45.448|30.52|20.45223529|11.76470588|49|51|일식당|4.45|315|214.0
어물전 청 도산공원점|5.944470588|45.52211765|48.97082353|40.25458824|29.06376471|24.31223529|53|47|해물,생선요리|4.33|208|24.0
어썸로즈|53.691|78.01133333|55.99833333|48.281|40.23233333|16.66666667|52|48|양식|4.77|1278|3136.0
얼오브샌드위치 압구정로데오점|25.0|81.382|83.9975|82.144|45.0775|25.0|51|49|샌드위치|4.69|26|69.0
에뚜왈|23.71858824|50.45505882|48.80658824|40.05905882|28.33788235|23.26752941|58|42|베이커리|4.49|1100|1218.0
에이커스|38.73552941|51.58870588|36.60117647|25.13858824|17.37270588|13.58705882|64|36|다이어트,샐러드|4.11|263|404.0
엘피노323|18.37435294|48.51505882|43.02658824|35.07811765|25.75835294|22.34494118|52|48|멕시코,남미음식|4.47|313|255.0
오리지널팬케이크하우스 가로수길점|16.20257143|35.48228571|27.19742857|24.53742857|12.14114286|4.8|58|42|양식|4.31|1187|1175.0
오복수산 도산|20.78541176|50.44682353|45.26776471|38.95152941|34.96352941|33.328|54|46|일식당|4.44|956|844.0
오스테리아 꼬또 압구정점|21.53858824|49.59317647|49.24305882|38.27811765|33.344|30.56847059|62|38|이탈리아음식|4.43|1169|1121.0
오엔|54.16133333|79.14133333|59.13766667|39.06766667|34.628|32.95333333|51|49|이탈리아음식|4.16|1132|336.0
온기정|22.58066667|46.70444444|24.72622222|23.63911111|26.07244444|14.84977778|55|45|일식당|4.3|949|1337.0
온다|46.385|79.41766667|59.33266667|38.598|35.92466667|40.02633333|59|41|이탈리아음식|4.73|440|392.0
온달집 본점|34.36466667|80.99333333|51.12733333|36.72833333|28.29466667|21.61933333|55|45|육류,고기요리|4.44|837|487.0
온리고|49.33433333|77.329|66.91333333|50.05666667|30.222|24.56533333|58|42|양식|4.71|604|888.0
올리버|19.984|49.32847059|41.88658824|26.27647059|23.13341176|19.12988235|52|48|일식당|4.62|35|45.0
우가|21.77247059|45.43505882|47.92235294|43.49105882|36.51952941|30.56047059|46|54|소고기구이|4.55|296|744.0
우돈청|56.652|99.8835|90.7565|70.921|49.2865|47.879|50|50|육류,고기요리|4.58|237|164.0
우미학|29.476|91.659|97.0445|85.548|64.442|55.248|46|54|육류,고기요리|4.41|555|348.0
우시야 본점|23.861|77.91566667|66.66066667|49.14066667|38.78|34.51|42|58|소고기구이|4.51|493|88.0
워커비|11.76470588|51.28211765|40.86070588|17.02635294|7.444235294|12.49388235|54|46|바(BAR)|4.63|92|24.0
웍셔너리|19.77670588|48.81341176|45.12258824|39.44470588|35.18541176|33.67576471|55|45|중식당|4.28|803|638.0
웜브라운 베이커리카페|48.0175|97.9745|80.705|66.8925|47.929|25.0|65|35|카페,디저트|4.7|90|121.0
웨이크앤베이크 청담|42.10366667|75.289|65.03666667|51.54966667|41.931|31.73233333|65|35|브런치|4.42|996|749.0
은행골 신사점|13.19942857|36.92142857|21.426|13.32028571|10.07828571|9.580857143|48|52|초밥,롤|4.71|1866|1728.0
을지다락 도산공원|26.38514286|35.08542857|21.24314286|16.034|9.526|5.868285714|57|43|이탈리아음식|4.48|764|1132.0
이끼롤까스 가로수길점|22.29228571|32.30371429|16.81057143|15.47057143|10.01142857|4.410285714|52|48|돈가스|4.52|1461|1480.0
이웃집통통이 로데오점|46.50366667|75.20166667|60.21466667|44.80766667|30.81533333|22.835|70|30|카페,디저트|4.58|130|285.0
이치서울|34.53717647|52.768|37.04729412|20.77176471|14.90305882|11.76470588|63|37|카페,디저트|4.37|341|187.0
이치에|25.0|99.0265|99.5815|76.52|55.4715|51.1715|49|51|일식당|4.46|690|169.0
일일향 압구정1호점|25.0|78.7385|92.0025|91.2655|82.818|84.7465|47|53|중식당|4.32|1067|911.0
임프레션|16.71788235|48.87882353|49.23294118|33.91270588|27.49294118|24.41529412|51|49|양식|4.7|336|720.0
잠수교집 5호점|51.684|93.5355|98.095|96.4395|66.8435|52.529|53|47|한식|4.51|388|583.0
장다리곱창|22.07788235|48.31741176|44.52776471|35.32282353|26.80376471|11.76470588|54|46|곱창,막창,양|4.72|622|987.0
정돈프리미엄 신사점|28.87647059|50.27317647|43.37411765|32.12729412|25.68447059|22.04188235|45|55|돈가스|4.35|727|585.0
제이앤제이슨 X|22.483|80.86333333|64.89433333|37.49333333|22.766|21.171|48|52|바(BAR)|4.13|322|21.0
지강낙곱새 압구정본점|14.916|29.57428571|21.77057143|20.92571429|12.57885714|8.636285714|53|47|한식|4.46|563|645.0
지아니스나폴리 가로수길점|16.43914286|39.34457143|26.29514286|20.09028571|15.42171429|10.71228571|54|46|이탈리아음식|4.35|779|348.0
진도켄 이자카야|20.565|75.246|61.29766667|42.653|30.71966667|26.492|51|49|이자카야|5.0|105|106.0
쮸즈|39.21566667|83.322|67.46366667|52.477|45.29966667|35.94633333|58|42|딤섬,중식만두|4.38|2087|1421.0
천미미|25.0|71.5275|89.377|89.5115|82.738|77.6845|43|57|중식당|4.39|395|508.0
천미미|25.0|71.5275|89.377|89.5115|82.738|77.6845|43|57|중식당|4.69|1353|
천미미|25.0|84.3855|94.4675|88.583|77.6375|71.958|43|57|중식당|4.39|395|508.0
천미미|25.0|84.3855|94.4675|88.583|77.6375|71.958|43|57|중식당|4.69|1353|
청담돈|8.164857143|37.78771429|25.06257143|16.24171429|13.386|9.460571429|51|49|일식당|4.63|1018|1263.0
청수당갤러리|42.92541176|50.29152941|38.07623529|31.45105882|25.48917647|18.46470588|59|41|카페,디저트|4.44|987|1103.0
청초수물회 강남점|9.716941176|33.43223529|42.21929412|48.36776471|49.24305882|48.01058824|48|52|생선회|4.35|276|817.0
최가네버섯샤브매운탕칼국수|30.512|52.804|45.07717647|31.84423529|25.61247059|24.08752941|59|41|샤브샤브|4.55|876|942.0
치즈룸 안다즈|21.81623529|48.27788235|50.08305882|43.18494118|33.94470588|27.04917647|64|36|이탈리아음식|4.58|1262|5575.0
칙피스 신사점|42.17866667|77.982|58.808|42.429|33.416|25.23866667|66|34|양식|4.49|1166|1868.0
카멜커피|31.609|83.42566667|79.83533333|67.87533333|45.878|31.214|64|36|카페,디저트|4.43|1087|1582.0
카이센동 우니도|43.602|84.34166667|63.193|49.29866667|42.25233333|35.35833333|52|48|일식당|4.84|236|380.0
카츠바이콘반|39.884|77.667|62.60566667|40.30533333|32.40366667|29.653|45|55|일식당|4.58|1124|1081.0
카페 노티드 청담|22.58066667|46.70444444|24.72622222|23.63911111|26.07244444|14.84977778|55|45|카페|4.44|5692|15152.0
카페 마당|11.73342857|29.66542857|27.51914286|18.168|7.595714286|4.241142857|63|37|북카페|4.47|652|323.0
카페 아뮈제 도산|36.03082353|49.48658824|40.92141176|36.74870588|29.11788235|25.07882353|63|37|카페,디저트|4.62|300|509.0
카페무니 압구정본점|35.50933333|48.63266667|32.558|27.77155556|20.818|5.484888889|75|25|카페,디저트|4.36|441|229.0
콘유|16.66666667|77.198|63.60366667|42.35033333|34.488|24.11133333|49|51|일식당|4.73|187|459.0
콘피에르|23.62117647|52.36776471|42.81458824|23.39011765|20.49694118|15.54423529|58|42|양식|4.42|642|634.0
콴안다오|23.34847059|50.11764706|43.44517647|37.66917647|27.54705882|24.24305882|57|43|베트남음식|4.52|1170|1358.0
쿠라우니|14.68228571|33.48257143|18.89314286|13.01942857|9.164|5.517142857|62|38|베이커리|4.44|904|808.0
클랩피자 청담점|49.628|76.512|63.478|49.67533333|35.59133333|28.15066667|54|46|피자|4.52|1275|2428.0
키마스시 청담|25.0|92.8155|89.6835|77.965|53.4535|25.0|60|40|초밥,롤|4.58|91|85.0
키친마이야르|46.49333333|89.89133333|62.65866667|36.88333333|30.76433333|24.74233333|43|57|양식|4.26|379|311.0
타르틴베이커리 도산점|4.74|35.97114286|27.82428571|22.62714286|14.63571429|6.709428571|64|36|베이커리|4.38|824|1681.0
타코앤칠리|25.0|99.741|88.6115|76.219|52.8015|25.0|54|46|멕시코,남미음식|4.96|168|51.0
텍사스데브라질 압구정점|4.556|37.66657143|29.16628571|23.88285714|17.23885714|9.281428571|39|61|스테이크,립|4.33|619|3399.0
텔러스 9.5|32.26164706|52.46376471|41.86447059|29.57411765|21.20894118|14.54376471|54|46|바(BAR)|4.5|274|484.0
파넬|26.35505882|52.14494118|46.20705882|37.86917647|30.98211765|22.17270588|62|38|양식|4.17|847|875.0
파시0914|11.73342857|29.66542857|27.51914286|18.168|7.595714286|4.241142857|63|37|양식|4.47|237|160.0
파씨오네|15.27882353|50.09435294|45.43364706|32.65552941|31.53058824|29.18705882|55|45|프랑스음식|4.7|895|2634.0
패티앤베지스|30.51247059|47.63247059|40.95764706|33.26847059|25.76917647|21.84729412|50|50|햄버거|4.46|532|1071.0
펠트커피 도산공원점|35.02776471|48.88564706|42.19811765|32.48305882|25.09741176|22.44305882|53|47|카페|4.4|497|522.0
포레스트 청담|30.7245|84.2785|60.855|45.8555|41.9375|14.886|60|40|양식|4.99|1125|939.0
포스터리 베이커|33.96633333|83.629|69.232|50.60566667|31.66|26.44933333|74|26|케이크전문|4.36|245|267.0
프레임|11.76470588|48.09552941|35.72094118|20.54494118|20.42305882|11.76470588|52|48|양식|4.29|41|51.0
프레즈드로이|11.76470588|47.91105882|37.712|27.14329412|18.69223529|11.76470588|53|47|맥주,호프|4.29|391|328.0
플디 도산점|39.30470588|51.33882353|37.35576471|23.88329412|17.27388235|14.00164706|66|34|카페,디저트|4.28|370|280.0
플레이버스 바이 바프|25.0|88.1855|89.989|82.633|57.4905|38.761|62|38|양식|4.62|57|47.0
플르서라구뜨|56.652|99.8835|90.7565|70.921|49.2865|47.879|50|50|브런치|4.33|13|41.0
플링크 압구정|25.0|92.4925|90.7975|85.0955|73.523|56.7475|61|39|베이커리|4.45|216|227.0
핀치브런치바|28.42988235|52.69741176|42.09247059|34.08682353|28.42494118|23.35058824|70|30|브런치|4.85|96|76.0
한남베르그 도산|49.4685|99.737|84.585|81.2805|44.9375|32.215|55|45|카페,디저트|4.41|28|28.0
한올|25.55623529|49.73576471|43.25623529|24.91529412|19.152|26.76164706|57|43|양식|4.53|24|38.0
한추|11.76470588|50.25505882|47.87764706|42.30988235|29.74164706|20.40752941|52|48|맥주,호프|4.19|1671|812.0
핫쵸|48.298|91.55766667|63.57666667|42.815|33.96|32.686|57|43|일식당|4.46|480|375.0
형훈 텐동|33.69811765|51.416|39.53247059|29.69505882|23.79929412|19.49482353|50|50|일식당|4.4|552|559.0
호족반|10.511|87.5575|57.3025|30.148|21.2915|12.474|57|43|한식|4.34|1643|1450.0
호쿠모쿠|25.0|90.999|81.8745|82.041|53.7455|25.0|57|43|양식|4.52|111|21.0
호호식당 도산공원|36.08870588|48.92070588|39.53882353|32.56164706|27.01176471|23.11552941|57|43|일식당|4.69|521|1354.0
효계|20.75533333|77.173|63.19833333|43.45533333|31.08066667|25.392|48|52|닭요리|4.53|341|283.0
The낙원양꼬치 2호점|25.0|92.0095|88.146|77.2965|48.5575|40.2485|49|51|양꼬치|4.45|317|254.0
coffee urban|44.75058824|48.58541176|34.46823529|26.78870588|20.07882353|11.76470588|56|44|카페|4.3|311|118.0
강강술래 신림본동점|23.81433333|58.206|66.45566667|74.389|82.09|91.918|47|53|육류,고기요리|4.37|4646|649.0
강남곱창이야기신림점|25.0|99.8295|82.128|64.0395|43.8555|25.0|52|48|곱창,막창,양|4.55|482|
강릉형제장칼국수|39.125|99.5225|94.1435|80.7695|67.6605|59.317|49|51|칼국수,만두|4.59|436|208.0
고기싸롱 신대방역점|77.034|93.3895|80.2275|76.7335|60.2305|51.754|44|56|육류,고기요리|4.7|2425|
고래가주 신림점|11.76470588|51.048|40.66682353|27.18376471|19.55482353|20.91176471|44|56|이자카야|4.55|158|
고모네 식당|25.0|93.45|82.1125|77.5935|76.6845|25.0|45|55|육류,고기요리|4.36|710|
고베규카츠 신림점|43.48094118|50.34352941|36.61952941|30.92635294|27.12588235|25.13317647|45|55|돈가스|4.48|580|733.0
구루메키친|11.76470588|48.88729412|41.55764706|25.81435294|15.008|11.76470588|47|53|이자카야|4.68|101|
구움동|25.0|95.882|83.7875|69.1885|25.0|25.0|48|52|카페,디저트|4.84|206|
기막힌포차|25.0|93.4505|83.473|70.4895|46.515|48.1515|47|53|포장마차|4.23|62|
기막힌포차|25.0|81.899|88.7085|90.0365|68.251|61.3025|48|52|포장마차|4.23|62|
긴자료코 신림점|25.0|96.286|85.2255|64.227|41.0325|25.0|47|53|돈가스|4.34|193|
김영자나주곰탕 본점|25.0|74.86|84.84|88.8035|79.545|83.082|41|59|곰탕,설렁탕|4.44|241|
까페달달스콘|25.0|94.756|80.649|83.5095|47.8285|25.0|58|42|카페,디저트|4.56|648|
깡통닭갈비|2.887714286|28.95228571|19.65885714|15.02314286|8.392285714|7.314857143|44|56|닭갈비|4.51|400|697.0
꼬꼬아찌숯불치킨 신림점|91.6445|98.719|76.666|55.0935|25.0|25.0|51|49|치킨,닭강정|4.37|206|
꿈당|25.0|95.218|84.7515|62.32|25.0|25.0|47|53|요리주점|4.56|159|
남도|25.0|99.709|81.598|59.668|37.111|25.0|52|48|한식|4.51|85|
낭풍김치찌개|25.0|95.882|83.7875|69.1885|25.0|25.0|48|52|찌개,전골|4.41|201|
낮부엉이|46.04447059|48.83764706|29.76305882|25.40705882|11.76470588|11.76470588|54|46|맥주,호프|4.41|161|
노란집|25.0|98.87|86.5155|72.8815|49.6975|25.0|59|41|브런치|4.48|25|
니뽕내뽕 신림점|93.9425|95.977|69.7085|61.8365|25.0|25.0|55|45|중식당|4.37|522|
달꼬미|25.0|95.882|83.7875|69.1885|25.0|25.0|48|52|요리주점|4.38|40|
달리181 신림점|36.98541176|47.24258824|38.08141176|33.60070588|26.82470588|23.85411765|52|48|양식|4.65|449|207.0
대원갈비|25.0|90.829|88.767|83.4455|68.5955|69.7835|44|56|육류,고기요리|4.32|309|
대홍샤브샤브|25.0|93.611|80.6425|65.6255|46.3705|25.0|51|49|중식당|4.48|100|
더빈마켓|25.0|90.1535|89.4735|63.7505|25.0|25.0|54|46|카페,디저트|4.6|412|
도림항|25.0|94.154|95.098|81.76|67.5285|61.6905|45|55|해물,생선요리|4.69|434|199.0
동학|11.76470588|49.44094118|36.34941176|29.17505882|23.65788235|11.76470588|46|54|요리주점|4.22|68|
두끼 신림역점|25.0|94.756|80.649|83.5095|47.8285|25.0|58|42|분식|4.41|287|
두둑한샤브칼국수 신림점|46.04447059|48.83764706|29.76305882|25.40705882|11.76470588|11.76470588|54|46|샤브샤브|4.46|557|
디자이너리 카페|53.94666667|78.757|60.64866667|45.12666667|36.47666667|30.85433333|56|44|카페,디저트|4.48|526|614.0
디저트문|24.67341176|49.89317647|36.53176471|24.70141176|15.608|11.76470588|56|44|카페,디저트|4.68|151|190.0
또순이원조순대 본점|49.733|90.5725|94.0875|87.1955|66.615|63.6795|48|52|순대,순댓국|4.14|2377|1186.0
똥개네퓨전포차|48.719|83.3125|90.9835|83.528|59.6675|56.349|48|52|포장마차|4.46|238|
라공방 신림점|45.63341176|48.43482353|35.17129412|30.40117647|21.77129412|19.57905882|55|45|중식당|4.41|2374|
레드제플린|25.0|96.4025|83.923|68.905|53.7965|25.0|51|49|바(BAR)|4.41|30|
루체에살레|25.0|95.882|83.7875|69.1885|25.0|25.0|48|52|스파게티,파스타전문|4.73|142|
르브와 신림점|35.02258824|49.13576471|41.20894118|31.81505882|25.23317647|11.76470588|49|51|양식|4.37|476|638.0
린생사진관 신림역점|28.60894118|49.07905882|32.45317647|25.69435294|20.50211765|11.76470588|50|50|요리주점|4.39|147|
마뇨떡볶이|49.33082353|46.40894118|39.028|38.51976471|23.62541176|18.87811765|48|52|종합분식|4.45|972|
마티스커피|39.22917647|49.57929412|39.13976471|29.81952941|21.00164706|16.95670588|53|47|브런치|4.75|1268|
막불감동|41.77|96.8785|89.892|90.494|91.0885|92.8395|44|56|냉면|4.65|2917|1096.0
만 성 찬 팅|21.50258824|51.11647059|41.44305882|30.78729412|22.12070588|23.01976471|44|56|중식당|4.41|740|677.0
만끽|25.0|96.4025|83.923|68.905|53.7965|25.0|51|49|요리주점|4.79|104|
만리성|11.76470588|51.3|23.48729412|19.78894118|16.94541176|11.76470588|53|47|중식당|4.11|203|
맥도날드 신림점|67.718|96.0475|84.7545|69.5025|25.0|25.0|52|48|햄버거|4.4|4313|
메밀쟁이|46.04447059|48.83764706|29.76305882|25.40705882|11.76470588|11.76470588|54|46|막국수|4.48|91|
명태어장 난곡점|25.0|54.006|80.797|88.9025|81.1245|83.1435|50|50|해물,생선요리|4.4|370|
모녀|25.0|99.5145|82.4225|51.0545|42.108|25.0|48|52|한식|4.31|46|
문성골족발집|25.0|97.174|84.6295|69.0615|59.5675|56.969|47|53|족발,보쌈|4.65|302|366.0
미가할매집|11.76470588|38.34423529|43.22870588|42.70705882|44.33223529|47.75011765|48|52|육류,고기요리|4.38|1624|
미나리생삼겹|11.76470588|48.13905882|42.40941176|33.568|25.96847059|22.832|47|53|돼지고기구이|4.42|293|
미남포차|11.76470588|47.66564706|40.44329412|29.52988235|18.38611765|11.76470588|47|53|포장마차|4.65|346|
미림분식|52.8235|86.2265|91.404|89.257|63.293|48.758|51|49|종합분식|4.41|589|376.0
미자네|48.719|83.3125|90.9835|83.528|59.6675|56.349|48|52|순대,순댓국|4.48|339|
밀리언버거|25.0|95.882|83.7875|69.1885|25.0|25.0|48|52|햄버거|4.39|419|
박재성의 메밀숯불닭갈비|25.0|94.6145|84.4945|75.9615|64.342|25.0|46|54|닭갈비|4.9|725|221.0
발루토|37.47694118|50.06447059|35.83976471|25.84729412|19.156|12.87976471|61|39|카페,디저트|4.46|484|
방앗간|11.76470588|47.484|36.27717647|25.68164706|19.112|11.76470588|59|41|카페,디저트|4.61|351|
배스킨라빈스 신림남부점|46.04447059|48.83764706|29.76305882|25.40705882|11.76470588|11.76470588|54|46|아이스크림|4.36|1691|
백년불고기물갈비 신림점|25.0|95.882|83.7875|69.1885|25.0|25.0|48|52|육류,고기요리|4.6|230|
버거앤프라이즈 신대방역점|67.261|96.8055|84.128|68.3275|44.8575|25.0|51|49|햄버거|4.47|365|
복돈이생고기|11.76470588|47.58894118|38.29458824|24.07011765|11.76470588|11.76470588|50|50|돼지고기구이|4.68|81|
본화로|25.0|98.7695|88.7635|66.805|44.875|25.0|44|56|육류,고기요리|4.68|463|661.0
봉용파절이삼겹살|25.0|99.5145|82.4225|51.0545|42.108|25.0|48|52|한식|4.07|157|
부뚜막|22.40611765|47.99694118|42.57082353|37.87552941|34.27435294|32.33576471|41|59|육류,고기요리|4.54|450|1233.0
부추삼겹살딱이야|11.76470588|48.30423529|38.86635294|28.71905882|21.88635294|11.76470588|47|53|돼지고기구이|4.55|290|
북경반점|25.0|87.8795|84.1545|80.006|61.4105|25.0|40|60|중식당|4.15|396|
불꽃닭강정|25.0|95.882|83.7875|69.1885|25.0|25.0|48|52|치킨,닭강정|4.38|606|
불티나는 전집|25.0|91.294|81.0495|74.739|57.155|25.0|45|55|전,빈대떡|4.28|46|
사생활|11.76470588|49.84917647|42.03952941|32.44658824|25.36094118|18.99882353|55|45|카페,디저트|4.75|1596|441.0
