SHOP_CODE,SHOP_NAME,SHOP_CATEGORY,ADSTRD_CD,REGION_ID_x,SHOP_ADR,STDR_YM_CD,TRDAR_SE_CD,TRDAR_SE_CD_NM,TRDAR_CD,TRDAR_CD_NM,SIGNGU_CD,REGION_ID_y,REGION_SI,REGION_GU,REGION_DONG
16062913,메디칼드림,커피전문점/카페/다방,1168051000,서울특별시 강남구 신사동,서울특별시 강남구 도산대로 157,202112,D,발달상권,2120188,압구정역,11680,서울특별시 강남구 신사동,서울특별시,강남구,신사동
12610862,정돈프리미엄,음식점-일식,1168051000,서울특별시 강남구 신사동,서울특별시 강남구 강남대로160길 28,202112,D,발달상권,2120188,압구정역,11680,서울특별시 강남구 신사동,서울특별시,강남구,신사동
16034648,미토우,음식점-일식,1168051000,서울특별시 강남구 신사동,서울특별시 강남구 논현로151길 17,202112,D,발달상권,2120188,압구정역,11680,서울특별시 강남구 신사동,서울특별시,강남구,신사동
23406997,흥미면옥,냉면집,1168051000,서울특별시 강남구 신사동,서울특별시 강남구 도산대로27길 36,202112,D,발달상권,2120188,압구정역,11680,서울특별시 강남구 신사동,서울특별시,강남구,신사동
12533440,담미온,한식/백반/한정식,1168051000,서울특별시 강남구 신사동,서울특별시 강남구 압구정로28길 28,202112,D,발달상권,2120188,압구정역,11680,서울특별시 강남구 신사동,서울특별시,강남구,신사동
25502817,원혜치킨,후라이드/양념치킨,1168051000,서울특별시 강남구 신사동,서울특별시 강남구 강남대로 620,202112,D,발달상권,2120188,압구정역,11680,서울특별시 강남구 신사동,서울특별시,강남구,신사동
16022022,우와,음식점-일식,1168051000,서울특별시 강남구 신사동,서울특별시 강남구 강남대로158길 17,202112,D,발달상권,2120188,압구정역,11680,서울특별시 강남구 신사동,서울특별시,강남구,신사동
12534904,히바치참치,참치전문점,1168051000,서울특별시 강남구 신사동,서울특별시 강남구 강남대로152길 67,202112,D,발달상권,2120188,압구정역,11680,서울특별시 강남구 신사동,서울특별시,강남구,신사동
12543900,라무진,한식/백반/한정식,1168051000,서울특별시 강남구 신사동,서울특별시 강남구 논현로175길 59-4,202112,D,발달상권,2120188,압구정역,11680,서울특별시 강남구 신사동,서울특별시,강남구,신사동
26480177,피터폴앤드메리,정통양식/경양식,1168051000,서울특별시 강남구 신사동,서울특별시 강남구 압구정로28길 22-9,202112,D,발달상권,2120188,압구정역,11680,서울특별시 강남구 신사동,서울특별시,강남구,신사동
25249171,김덕후의곱창조,곱창/양구이전문,1168051000,서울특별시 강남구 신사동,서울특별시 강남구 압구정로2길 46,202112,D,발달상권,2120188,압구정역,11680,서울특별시 강남구 신사동,서울특별시,강남구,신사동
16066125,담소소사골순대,순대전문점,1168051000,서울특별시 강남구 신사동,서울특별시 강남구 도산대로27길 40,202112,D,발달상권,2120188,압구정역,11680,서울특별시 강남구 신사동,서울특별시,강남구,신사동
16080528,천미미,중국음식/중국집,1168051000,서울특별시 강남구 신사동,서울특별시 강남구 강남대로152길 11,202112,D,발달상권,2120188,압구정역,11680,서울특별시 강남구 신사동,서울특별시,강남구,신사동
16089830,브롱스,호프/맥주,1168051000,서울특별시 강남구 신사동,서울특별시 강남구 강남대로152길 26,202112,D,발달상권,2120188,압구정역,11680,서울특별시 강남구 신사동,서울특별시,강남구,신사동
12496405,이봄씨어터,한식/백반/한정식,1168051000,서울특별시 강남구 신사동,서울특별시 강남구 압구정로10길 9,202112,D,발달상권,2120188,압구정역,11680,서울특별시 강남구 신사동,서울특별시,강남구,신사동
15879676,쿠이신보,기타일반유흥주점,1168051000,서울특별시 강남구 신사동,서울특별시 강남구 도산대로15길 6,202112,D,발달상권,2120188,압구정역,11680,서울특별시 강남구 신사동,서울특별시,강남구,신사동
16056387,화담,한식/백반/한정식,1168051000,서울특별시 강남구 신사동,서울특별시 강남구 도산대로25길 29,202112,D,발달상권,2120188,압구정역,11680,서울특별시 강남구 신사동,서울특별시,강남구,신사동
12488797,카페뮬라,커피전문점/카페/다방,1168051000,서울특별시 강남구 신사동,서울특별시 강남구 압구정로4길 13-12,202112,D,발달상권,2120188,압구정역,11680,서울특별시 강남구 신사동,서울특별시,강남구,신사동
20691915,스타벅스,커피전문점/카페/다방,1168051000,서울특별시 강남구 신사동,서울특별시 강남구 논현로 841,202112,D,발달상권,2120188,압구정역,11680,서울특별시 강남구 신사동,서울특별시,강남구,신사동
16088197,쥬스식스,커피전문점/카페/다방,1168051000,서울특별시 강남구 신사동,서울특별시 강남구 논현로151길 7,202112,D,발달상권,2120188,압구정역,11680,서울특별시 강남구 신사동,서울특별시,강남구,신사동
16086912,빵어니스타,제과점,1168051000,서울특별시 강남구 신사동,서울특별시 강남구 도산대로25길 43,202112,D,발달상권,2120188,압구정역,11680,서울특별시 강남구 신사동,서울특별시,강남구,신사동
12101561,시골통돼지볶음신사,갈비/삼겹살,1168051000,서울특별시 강남구 신사동,서울특별시 강남구 강남대로154길 19,202112,D,발달상권,2120188,압구정역,11680,서울특별시 강남구 신사동,서울특별시,강남구,신사동
16087580,르포트13,정통양식/경양식,1168051000,서울특별시 강남구 신사동,서울특별시 강남구 압구정로4길 13-13,202112,D,발달상권,2120188,압구정역,11680,서울특별시 강남구 신사동,서울특별시,강남구,신사동
16077465,낭만국수,국수/만두/칼국수,1168051000,서울특별시 강남구 신사동,서울특별시 강남구 논현로175길 40,202112,D,발달상권,2120188,압구정역,11680,서울특별시 강남구 신사동,서울특별시,강남구,신사동
12501693,강승월한식당,한식/백반/한정식,1168051000,서울특별시 강남구 신사동,서울특별시 강남구 논현로175길 61,202112,D,발달상권,2120188,압구정역,11680,서울특별시 강남구 신사동,서울특별시,강남구,신사동
12511761,캐리마켓가로수길지점,커피전문점/카페/다방,1168051000,서울특별시 강남구 신사동,서울특별시 강남구 도산대로15길 43,202112,D,발달상권,2120188,압구정역,11680,서울특별시 강남구 신사동,서울특별시,강남구,신사동
15988281,캔플,커피전문점/카페/다방,1168051000,서울특별시 강남구 신사동,서울특별시 강남구 도산대로17길 37-1,202112,D,발달상권,2120188,압구정역,11680,서울특별시 강남구 신사동,서울특별시,강남구,신사동
16024058,MANOFFIN,커피전문점/카페/다방,1168051000,서울특별시 강남구 신사동,서울특별시 강남구 압구정로 172,202112,D,발달상권,2120188,압구정역,11680,서울특별시 강남구 신사동,서울특별시,강남구,신사동
25393202,피그닉,후라이드/양념치킨,1168051000,서울특별시 강남구 신사동,서울특별시 강남구 압구정로2길 46,202112,D,발달상권,2120188,압구정역,11680,서울특별시 강남구 신사동,서울특별시,강남구,신사동
23233132,르브런쉭,한식/백반/한정식,1168051000,서울특별시 강남구 신사동,서울특별시 강남구 강남대로162길 41-22,202112,D,발달상권,2120188,압구정역,11680,서울특별시 강남구 신사동,서울특별시,강남구,신사동
16054411,반다라,커피전문점/카페/다방,1168051000,서울특별시 강남구 신사동,서울특별시 강남구 강남대로162길 23,202112,D,발달상권,2120188,압구정역,11680,서울특별시 강남구 신사동,서울특별시,강남구,신사동
23223643,짚신매운갈비찜,갈비/삼겹살,1168051000,서울특별시 강남구 신사동,서울특별시 강남구 강남대로152길 44,202112,D,발달상권,2120188,압구정역,11680,서울특별시 강남구 신사동,서울특별시,강남구,신사동
20250237,탱크,라면김밥분식,1168051000,서울특별시 강남구 신사동,서울특별시 강남구 압구정로 150,202112,D,발달상권,2120188,압구정역,11680,서울특별시 강남구 신사동,서울특별시,강남구,신사동
20018925,엔제리너스,커피전문점/카페/다방,1168051000,서울특별시 강남구 신사동,서울특별시 강남구 압구정로28길 9,202112,D,발달상권,2120188,압구정역,11680,서울특별시 강남구 신사동,서울특별시,강남구,신사동
17155067,더스크,한식/백반/한정식,1168051000,서울특별시 강남구 신사동,서울특별시 강남구 논현로167길 19,202112,D,발달상권,2120188,압구정역,11680,서울특별시 강남구 신사동,서울특별시,강남구,신사동
20474944,전주맛자랑,한식/백반/한정식,1168051000,서울특별시 강남구 신사동,서울특별시 강남구 논현로151길 26,202112,D,발달상권,2120188,압구정역,11680,서울특별시 강남구 신사동,서울특별시,강남구,신사동
25042584,MADE,빠/카페/스탠드빠,1168051000,서울특별시 강남구 신사동,서울특별시 강남구 논현로175길 17,202112,D,발달상권,2120188,압구정역,11680,서울특별시 강남구 신사동,서울특별시,강남구,신사동
12458676,에머이가로수길점,동남아음식전문점,1168051000,서울특별시 강남구 신사동,서울특별시 강남구 도산대로15길 8,202112,D,발달상권,2120188,압구정역,11680,서울특별시 강남구 신사동,서울특별시,강남구,신사동
12451970,빽다방신사역점,커피전문점/카페/다방,1168051000,서울특별시 강남구 신사동,서울특별시 강남구 도산대로11길 34,202112,D,발달상권,2120188,압구정역,11680,서울특별시 강남구 신사동,서울특별시,강남구,신사동
17145020,아트앤씨Artnc,커피전문점/카페/다방,1168051000,서울특별시 강남구 신사동,서울특별시 강남구 도산대로25길 17,202112,D,발달상권,2120188,압구정역,11680,서울특별시 강남구 신사동,서울특별시,강남구,신사동
17032569,꽃등심,한식/백반/한정식,1168051000,서울특별시 강남구 신사동,서울특별시 강남구 논현로157길 24,202112,D,발달상권,2120188,압구정역,11680,서울특별시 강남구 신사동,서울특별시,강남구,신사동
17152324,영영영영seoul,정통양식/경양식,1168051000,서울특별시 강남구 신사동,서울특별시 강남구 도산대로1길 36,202112,D,발달상권,2120188,압구정역,11680,서울특별시 강남구 신사동,서울특별시,강남구,신사동
17151852,풀림,커피전문점/카페/다방,1168051000,서울특별시 강남구 신사동,서울특별시 강남구 도산대로25길 29,202112,D,발달상권,2120188,압구정역,11680,서울특별시 강남구 신사동,서울특별시,강남구,신사동
12467485,앤네이처,한식/백반/한정식,1168051000,서울특별시 강남구 신사동,서울특별시 강남구 압구정로2길 46,202112,D,발달상권,2120188,압구정역,11680,서울특별시 강남구 신사동,서울특별시,강남구,신사동
17160988,윤미식당,한식/백반/한정식,1168051000,서울특별시 강남구 신사동,서울특별시 강남구 논현로175길 68,202112,D,발달상권,2120188,압구정역,11680,서울특별시 강남구 신사동,서울특별시,강남구,신사동
24541834,강변닭집,후라이드/양념치킨,1168051000,서울특별시 강남구 신사동,서울특별시 강남구 압구정로2길 46,202112,D,발달상권,2120188,압구정역,11680,서울특별시 강남구 신사동,서울특별시,강남구,신사동
17147144,조우,기타고기요리,1168051000,서울특별시 강남구 신사동,서울특별시 강남구 논현로 831,202112,D,발달상권,2120188,압구정역,11680,서울특별시 강남구 신사동,서울특별시,강남구,신사동
17149889,일공삼,한식/백반/한정식,1168051000,서울특별시 강남구 신사동,서울특별시 강남구 논현로155길 9,202112,D,발달상권,2120188,압구정역,11680,서울특별시 강남구 신사동,서울특별시,강남구,신사동
17141042,맛수르수제분식,라면김밥분식,1168051000,서울특별시 강남구 신사동,서울특별시 강남구 압구정로18길 8,202112,D,발달상권,2120188,압구정역,11680,서울특별시 강남구 신사동,서울특별시,강남구,신사동
14525224,원두막식당,한식/백반/한정식,1168051000,서울특별시 강남구 신사동,서울특별시 강남구 강남대로152길 67,202112,D,발달상권,2120188,압구정역,11680,서울특별시 강남구 신사동,서울특별시,강남구,신사동
20681867,Marchrabbit,정통양식/경양식,1168051000,서울특별시 강남구 신사동,서울특별시 강남구 논현로153길 45,202112,D,발달상권,2120188,압구정역,11680,서울특별시 강남구 신사동,서울특별시,강남구,신사동
20381369,마망갸또,정통양식/경양식,1168051000,서울특별시 강남구 신사동,서울특별시 강남구 압구정로10길 30-12,202112,D,발달상권,2120188,압구정역,11680,서울특별시 강남구 신사동,서울특별시,강남구,신사동
12098614,미라이,음식점-일식,1168051000,서울특별시 강남구 신사동,서울특별시 강남구 논현로153길 24,202112,D,발달상권,2120188,압구정역,11680,서울특별시 강남구 신사동,서울특별시,강남구,신사동
25443772,마산옥,한식/백반/한정식,1168051000,서울특별시 강남구 신사동,서울특별시 강남구 강남대로152길 9,202112,D,발달상권,2120188,압구정역,11680,서울특별시 강남구 신사동,서울특별시,강남구,신사동
12465462,식물학,한식/백반/한정식,1168051000,서울특별시 강남구 신사동,서울특별시 강남구 강남대로154길 33,202112,D,발달상권,2120188,압구정역,11680,서울특별시 강남구 신사동,서울특별시,강남구,신사동
12455278,바르다김선생,라면김밥분식,1168051000,서울특별시 강남구 신사동,서울특별시 강남구 논현로 841,202112,D,발달상권,2120188,압구정역,11680,서울특별시 강남구 신사동,서울특별시,강남구,신사동
12455632,투썸플레이스신사세로수길점,커피전문점/카페/다방,1168051000,서울특별시 강남구 신사동,서울특별시 강남구 압구정로 112,202112,D,발달상권,2120188,압구정역,11680,서울특별시 강남구 신사동,서울특별시,강남구,신사동
20436859,뮤즈온,한식/백반/한정식,1168051000,서울특별시 강남구 신사동,서울특별시 강남구 도산대로15길 32,202112,D,발달상권,2120188,압구정역,11680,서울특별시 강남구 신사동,서울특별시,강남구,신사동
25501522,카페포엠,커피전문점/카페/다방,1168051000,서울특별시 강남구 신사동,서울특별시 강남구 압구정로4길 13-11,202112,D,발달상권,2120188,압구정역,11680,서울특별시 강남구 신사동,서울특별시,강남구,신사동
12514373,복자네,한식/백반/한정식,1168051000,서울특별시 강남구 신사동,서울특별시 강남구 도산대로1길 6,202112,D,발달상권,2120188,압구정역,11680,서울특별시 강남구 신사동,서울특별시,강남구,신사동
17152133,크로네,정통양식/경양식,1168051000,서울특별시 강남구 신사동,서울특별시 강남구 논현로175길 40,202112,D,발달상권,2120188,압구정역,11680,서울특별시 강남구 신사동,서울특별시,강남구,신사동
20417368,세로수맥주창고,호프/맥주,1168051000,서울특별시 강남구 신사동,서울특별시 강남구 강남대로152길 28,202112,D,발달상권,2120188,압구정역,11680,서울특별시 강남구 신사동,서울특별시,강남구,신사동
12114793,스시에비스,음식점-초밥전문,1168051000,서울특별시 강남구 신사동,서울특별시 강남구 압구정로28길 22,202112,D,발달상권,2120188,압구정역,11680,서울특별시 강남구 신사동,서울특별시,강남구,신사동
12552215,엉터리생고기신사역점,갈비/삼겹살,1168051000,서울특별시 강남구 신사동,서울특별시 강남구 도산대로 117,202112,D,발달상권,2120188,압구정역,11680,서울특별시 강남구 신사동,서울특별시,강남구,신사동
12544172,딩딤1968,중국음식/중국집,1168051000,서울특별시 강남구 신사동,서울특별시 강남구 강남대로160길 27,202112,D,발달상권,2120188,압구정역,11680,서울특별시 강남구 신사동,서울특별시,강남구,신사동
16273965,김이순장춘,한식/백반/한정식,1168051000,서울특별시 강남구 신사동,서울특별시 강남구 압구정로2길 53,202112,D,발달상권,2120188,압구정역,11680,서울특별시 강남구 신사동,서울특별시,강남구,신사동
16274230,신마포갈매기,갈비/삼겹살,1168051000,서울특별시 강남구 신사동,서울특별시 강남구 압구정로2길 46,202112,D,발달상권,2120188,압구정역,11680,서울특별시 강남구 신사동,서울특별시,강남구,신사동
16278735,더앨리,커피전문점/카페/다방,1168051000,서울특별시 강남구 신사동,서울특별시 강남구 압구정로12길 16,202112,D,발달상권,2120188,압구정역,11680,서울특별시 강남구 신사동,서울특별시,강남구,신사동
26300626,에스알에스KFC압구정1,패스트푸드,1168051000,서울특별시 강남구 신사동,서울특별시 강남구 논현로175길 7,202112,D,발달상권,2120188,압구정역,11680,서울특별시 강남구 신사동,서울특별시,강남구,신사동
17173772,스구식탁,정통양식/경양식,1168051000,서울특별시 강남구 신사동,서울특별시 강남구 도산대로11길 28,202112,D,발달상권,2120188,압구정역,11680,서울특별시 강남구 신사동,서울특별시,강남구,신사동
26291664,양식당더램치킨가로수,한식/백반/한정식,1168051000,서울특별시 강남구 신사동,서울특별시 강남구 압구정로8길 5,202112,D,발달상권,2120188,압구정역,11680,서울특별시 강남구 신사동,서울특별시,강남구,신사동
16432270,문어집,한식/백반/한정식,1168051000,서울특별시 강남구 신사동,서울특별시 강남구 강남대로152길 67,202112,D,발달상권,2120188,압구정역,11680,서울특별시 강남구 신사동,서울특별시,강남구,신사동
20015965,대가방,중국음식/중국집,1168051000,서울특별시 강남구 신사동,서울특별시 강남구 논현로175길 64,202112,D,발달상권,2120188,압구정역,11680,서울특별시 강남구 신사동,서울특별시,강남구,신사동
20592455,부철이네,한식/백반/한정식,1168051000,서울특별시 강남구 신사동,서울특별시 강남구 논현로157길 9,202112,D,발달상권,2120188,압구정역,11680,서울특별시 강남구 신사동,서울특별시,강남구,신사동
20473639,김북순큰남비집,라면김밥분식,1168051000,서울특별시 강남구 신사동,서울특별시 강남구 압구정로2길 15,202112,D,발달상권,2120188,압구정역,11680,서울특별시 강남구 신사동,서울특별시,강남구,신사동
15553177,기새끼,기타일반유흥주점,1168051000,서울특별시 강남구 신사동,서울특별시 강남구 강남대로152길 42,202112,D,발달상권,2120188,압구정역,11680,서울특별시 강남구 신사동,서울특별시,강남구,신사동
23435035,로칼버블듀크오브투웬티스센추리,한식/백반/한정식,1168051000,서울특별시 강남구 신사동,서울특별시 강남구 압구정로10길 30-9,202112,D,발달상권,2120188,압구정역,11680,서울특별시 강남구 신사동,서울특별시,강남구,신사동
23357287,배러댄비프,정통양식/경양식,1168051000,서울특별시 강남구 신사동,서울특별시 강남구 도산대로11길 5,202112,D,발달상권,2120188,압구정역,11680,서울특별시 강남구 신사동,서울특별시,강남구,신사동
23486420,봉구비어,호프/맥주,1168051000,서울특별시 강남구 신사동,서울특별시 강남구 강남대로158길 21,202112,D,발달상권,2120188,압구정역,11680,서울특별시 강남구 신사동,서울특별시,강남구,신사동
16483724,올데이피자,정통양식/경양식,1168051000,서울특별시 강남구 신사동,서울특별시 강남구 도산대로23길 17,202112,D,발달상권,2120188,압구정역,11680,서울특별시 강남구 신사동,서울특별시,강남구,신사동
22070797,오조이자카야,기타일반유흥주점,1168051000,서울특별시 강남구 신사동,서울특별시 강남구 논현로157길 12,202112,D,발달상권,2120188,압구정역,11680,서울특별시 강남구 신사동,서울특별시,강남구,신사동
20378204,콰이,중국음식/중국집,1168051000,서울특별시 강남구 신사동,서울특별시 강남구 강남대로162길 41-20,202112,D,발달상권,2120188,압구정역,11680,서울특별시 강남구 신사동,서울특별시,강남구,신사동
20018230,유쾌한접시,한식/백반/한정식,1168051000,서울특별시 강남구 신사동,서울특별시 강남구 도산대로1길 16,202112,D,발달상권,2120188,압구정역,11680,서울특별시 강남구 신사동,서울특별시,강남구,신사동
23317326,맥도날드신사역점,패스트푸드,1168051000,서울특별시 강남구 신사동,서울특별시 강남구 도산대로 123,202112,D,발달상권,2120188,압구정역,11680,서울특별시 강남구 신사동,서울특별시,강남구,신사동
20076700,룰라톤,정통양식/경양식,1168051000,서울특별시 강남구 신사동,서울특별시 강남구 압구정로4길 13-9,202112,D,발달상권,2120188,압구정역,11680,서울특별시 강남구 신사동,서울특별시,강남구,신사동
20562214,Millis&Coffee,피자전문,1168051000,서울특별시 강남구 신사동,서울특별시 강남구 논현로175길 15,202112,D,발달상권,2120188,압구정역,11680,서울특별시 강남구 신사동,서울특별시,강남구,신사동
20375313,강남떡집,떡전문,1168051000,서울특별시 강남구 신사동,서울특별시 강남구 압구정로2길 46,202112,D,발달상권,2120188,압구정역,11680,서울특별시 강남구 신사동,서울특별시,강남구,신사동
20613511,커피빈,커피전문점/카페/다방,1168051000,서울특별시 강남구 신사동,서울특별시 강남구 논현로167길 9,202112,D,발달상권,2120188,압구정역,11680,서울특별시 강남구 신사동,서울특별시,강남구,신사동
16430973,야스노야지로,갈비/삼겹살,1168051000,서울특별시 강남구 신사동,서울특별시 강남구 논현로163길 13-5,202112,D,발달상권,2120188,압구정역,11680,서울특별시 강남구 신사동,서울특별시,강남구,신사동
23372248,리틀인디아,정통양식/경양식,1168051000,서울특별시 강남구 신사동,서울특별시 강남구 압구정로10길 43,202112,D,발달상권,2120188,압구정역,11680,서울특별시 강남구 신사동,서울특별시,강남구,신사동
20027318,해남집,한식/백반/한정식,1168051000,서울특별시 강남구 신사동,서울특별시 강남구 강남대로160길 10,202112,D,발달상권,2120188,압구정역,11680,서울특별시 강남구 신사동,서울특별시,강남구,신사동
5245364,샤블리스,빠/카페/스탠드빠,1168051000,서울특별시 강남구 신사동,서울특별시 강남구 강남대로152길 31,202112,D,발달상권,2120188,압구정역,11680,서울특별시 강남구 신사동,서울특별시,강남구,신사동
16421591,순수치킨,후라이드/양념치킨,1168051000,서울특별시 강남구 신사동,서울특별시 강남구 강남대로156길 31-9,202112,D,발달상권,2120188,압구정역,11680,서울특별시 강남구 신사동,서울특별시,강남구,신사동
16954676,소진담,커피전문점/카페/다방,1168051000,서울특별시 강남구 신사동,서울특별시 강남구 논현로161길 51,202112,D,발달상권,2120188,압구정역,11680,서울특별시 강남구 신사동,서울특별시,강남구,신사동
16341864,데노체,기타고기요리,1168051000,서울특별시 강남구 신사동,서울특별시 강남구 압구정로2길 46,202112,D,발달상권,2120188,압구정역,11680,서울특별시 강남구 신사동,서울특별시,강남구,신사동
16363948,콤마22,제과점,1168051000,서울특별시 강남구 신사동,서울특별시 강남구 논현로153길 20-1,202112,D,발달상권,2120188,압구정역,11680,서울특별시 강남구 신사동,서울특별시,강남구,신사동
16361524,빵어스타,제과점,1168051000,서울특별시 강남구 신사동,서울특별시 강남구 도산대로25길 43,202112,D,발달상권,2120188,압구정역,11680,서울특별시 강남구 신사동,서울특별시,강남구,신사동
16318227,온기정,음식점-일식,1168051000,서울특별시 강남구 신사동,서울특별시 강남구 압구정로4길 13-9,202112,D,발달상권,2120188,압구정역,11680,서울특별시 강남구 신사동,서울특별시,강남구,신사동
16234247,엘피,정통양식/경양식,1168051000,서울특별시 강남구 신사동,서울특별시 강남구 도산대로17길 22,202112,D,발달상권,2120188,압구정역,11680,서울특별시 강남구 신사동,서울특별시,강남구,신사동
25418095,통영마을,정통양식/경양식,1168051000,서울특별시 강남구 신사동,서울특별시 강남구 압구정로28길 13,202112,D,발달상권,2120188,압구정역,11680,서울특별시 강남구 신사동,서울특별시,강남구,신사동
16320016,빌라드뮤리,커피전문점/카페/다방,1168051000,서울특별시 강남구 신사동,서울특별시 강남구 도산대로11길 21,202112,D,발달상권,2120188,압구정역,11680,서울특별시 강남구 신사동,서울특별시,강남구,신사동
16401766,가자,기타고기요리,1168051000,서울특별시 강남구 신사동,서울특별시 강남구 압구정로10길 30-5,202112,D,발달상권,2120188,압구정역,11680,서울특별시 강남구 신사동,서울특별시,강남구,신사동
23200687,모국정서,음식점-일식,1168051000,서울특별시 강남구 신사동,서울특별시 강남구 도산대로25길 5,202112,D,발달상권,2120188,압구정역,11680,서울특별시 강남구 신사동,서울특별시,강남구,신사동
16318132,형훈라멘,음식점-일식,1168051000,서울특별시 강남구 신사동,서울특별시 강남구 강남대로162길 40,202112,D,발달상권,2120188,압구정역,11680,서울특별시 강남구 신사동,서울특별시,강남구,신사동
22500748,페타테,정통양식/경양식,1168051000,서울특별시 강남구 신사동,서울특별시 강남구 압구정로14길 32,202112,D,발달상권,2120188,압구정역,11680,서울특별시 강남구 신사동,서울특별시,강남구,신사동
16230446,스쿨푸드딜리버리,라면김밥분식,1168051000,서울특별시 강남구 신사동,서울특별시 강남구 논현로159길 18,202112,D,발달상권,2120188,압구정역,11680,서울특별시 강남구 신사동,서울특별시,강남구,신사동
16321432,카모메,라면김밥분식,1168051000,서울특별시 강남구 신사동,서울특별시 강남구 압구정로8길 10,202112,D,발달상권,2120188,압구정역,11680,서울특별시 강남구 신사동,서울특별시,강남구,신사동
16325263,꼬끄더그릴,기타고기요리,1168051000,서울특별시 강남구 신사동,서울특별시 강남구 강남대로154길 10,202112,D,발달상권,2120188,압구정역,11680,서울특별시 강남구 신사동,서울특별시,강남구,신사동
16427342,서른커피,커피전문점/카페/다방,1168051000,서울특별시 강남구 신사동,서울특별시 강남구 논현로151길 15,202112,D,발달상권,2120188,압구정역,11680,서울특별시 강남구 신사동,서울특별시,강남구,신사동
16296030,차돌소풍마을,갈비/삼겹살,1168051000,서울특별시 강남구 신사동,서울특별시 강남구 압구정로14길 6,202112,D,발달상권,2120188,압구정역,11680,서울특별시 강남구 신사동,서울특별시,강남구,신사동
16228298,유가네닭갈비,닭갈비전문,1168051000,서울특별시 강남구 신사동,서울특별시 강남구 강남대로152길 34,202112,D,발달상권,2120188,압구정역,11680,서울특별시 강남구 신사동,서울특별시,강남구,신사동
16419626,제이오에프엔비,기타고기요리,1168051000,서울특별시 강남구 신사동,서울특별시 강남구 논현로 831,202112,D,발달상권,2120188,압구정역,11680,서울특별시 강남구 신사동,서울특별시,강남구,신사동
16325807,칙피스,기타전문서양음식점,1168051000,서울특별시 강남구 신사동,서울특별시 강남구 강남대로152길 69,202112,D,발달상권,2120188,압구정역,11680,서울특별시 강남구 신사동,서울특별시,강남구,신사동
16214382,서커스뮤직,기타일반유흥주점,1168051000,서울특별시 강남구 신사동,서울특별시 강남구 논현로175길 64,202112,D,발달상권,2120188,압구정역,11680,서울특별시 강남구 신사동,서울특별시,강남구,신사동
16325627,랑꼬뉴,커피전문점/카페/다방,1168051000,서울특별시 강남구 신사동,서울특별시 강남구 도산대로25길 37,202112,D,발달상권,2120188,압구정역,11680,서울특별시 강남구 신사동,서울특별시,강남구,신사동
16343998,오프더키친,음식출장조달,1168051000,서울특별시 강남구 신사동,서울특별시 강남구 압구정로2길 46,202112,D,발달상권,2120188,압구정역,11680,서울특별시 강남구 신사동,서울특별시,강남구,신사동
16142148,배스킨라빈스31,아이스크림판매,1168051000,서울특별시 강남구 신사동,서울특별시 강남구 도산대로11길 15,202112,D,발달상권,2120188,압구정역,11680,서울특별시 강남구 신사동,서울특별시,강남구,신사동
16213848,인딕슬로우,정통양식/경양식,1168051000,서울특별시 강남구 신사동,서울특별시 강남구 압구정로4길 13,202112,D,발달상권,2120188,압구정역,11680,서울특별시 강남구 신사동,서울특별시,강남구,신사동
16662718,정성찬,한식/백반/한정식,1168051000,서울특별시 강남구 신사동,서울특별시 강남구 논현로157길 9,202112,D,발달상권,2120188,압구정역,11680,서울특별시 강남구 신사동,서울특별시,강남구,신사동
16540778,피르마,커피전문점/카페/다방,1168051000,서울특별시 강남구 신사동,서울특별시 강남구 논현로153길 28,202112,D,발달상권,2120188,압구정역,11680,서울특별시 강남구 신사동,서울특별시,강남구,신사동
16270185,카페보스,커피전문점/카페/다방,1168051000,서울특별시 강남구 신사동,서울특별시 강남구 도산대로 159,202112,D,발달상권,2120188,압구정역,11680,서울특별시 강남구 신사동,서울특별시,강남구,신사동
16479241,신사만장어,민물장어전문,1168051000,서울특별시 강남구 신사동,서울특별시 강남구 도산대로1길 10,202112,D,발달상권,2120188,압구정역,11680,서울특별시 강남구 신사동,서울특별시,강남구,신사동
25476685,대박삽겹살,갈비/삼겹살,1168051000,서울특별시 강남구 신사동,서울특별시 강남구 논현로161길 16,202112,D,발달상권,2120188,압구정역,11680,서울특별시 강남구 신사동,서울특별시,강남구,신사동
16360599,취향의공간,기타고기요리,1168051000,서울특별시 강남구 신사동,서울특별시 강남구 도산대로1길 16,202112,D,발달상권,2120188,압구정역,11680,서울특별시 강남구 신사동,서울특별시,강남구,신사동
16366627,티케이크리에이티브그룹,제과점,1168051000,서울특별시 강남구 신사동,서울특별시 강남구 도산대로23길 5,202112,D,발달상권,2120188,압구정역,11680,서울특별시 강남구 신사동,서울특별시,강남구,신사동
23167059,마일스톤,패스트푸드,1168051000,서울특별시 강남구 신사동,서울특별시 강남구 논현로159길 49,202112,D,발달상권,2120188,압구정역,11680,서울특별시 강남구 신사동,서울특별시,강남구,신사동
16360365,컨버터,정통양식/경양식,1168051000,서울특별시 강남구 신사동,서울특별시 강남구 강남대로156길 12,202112,D,발달상권,2120188,압구정역,11680,서울특별시 강남구 신사동,서울특별시,강남구,신사동
16567837,디투앤디,호프/맥주,1168051000,서울특별시 강남구 신사동,서울특별시 강남구 논현로153길 23,202112,D,발달상권,2120188,압구정역,11680,서울특별시 강남구 신사동,서울특별시,강남구,신사동
