SHOP_CODE,SHOP_NAME,SHOP_CATEGORY,ADSTRD_CD,REGION_ID,SHOP_ADR
15879676,쿠이신보,기타일반유흥주점,1168051000,서울특별시 강남구 신사동,서울특별시 강남구 도산대로15길 6
16056387,화담,한식/백반/한정식,1168051000,서울특별시 강남구 신사동,서울특별시 강남구 도산대로25길 29
25990208,퍼블리크LF동관점,커피전문점/카페/다방,1168054500,서울특별시 강남구 신사동,서울특별시 강남구 언주로 870
26435556,카페솟대,커피전문점/카페/다방,1168054500,서울특별시 강남구 신사동,서울특별시 강남구 압구정로 334
16079750,로로,룸살롱/단란주점,1168054500,서울특별시 강남구 신사동,서울특별시 강남구 도산대로 225
20476394,그라노더그릴,정통양식/경양식,1168054500,서울특별시 강남구 신사동,서울특별시 강남구 언주로168길 16
12488797,카페뮬라,커피전문점/카페/다방,1168051000,서울특별시 강남구 신사동,서울특별시 강남구 압구정로4길 13-12
20691915,스타벅스,커피전문점/카페/다방,1168051000,서울특별시 강남구 신사동,서울특별시 강남구 논현로 841
16075697,본가,기타고기요리,1168054500,서울특별시 강남구 신사동,서울특별시 강남구 언주로171길 16
12508155,스피카,정통양식/경양식,1168054500,서울특별시 강남구 신사동,서울특별시 강남구 도산대로37길 20
12524956,다운타우너,정통양식/경양식,1168054500,서울특별시 강남구 신사동,서울특별시 강남구 도산대로53길 14
16088197,쥬스식스,커피전문점/카페/다방,1168051000,서울특별시 강남구 신사동,서울특별시 강남구 논현로151길 7
25228323,황토방사우나,해물찜/탕전문,1168054500,서울특별시 강남구 신사동,서울특별시 강남구 압구정로 216
12519928,트라이비푸드바로크,제과점,1168054500,서울특별시 강남구 신사동,서울특별시 강남구 압구정로46길 46
16027608,미식천지,정통양식/경양식,1168054500,서울특별시 강남구 신사동,서울특별시 강남구 선릉로157길 27-3
16086912,빵어니스타,제과점,1168051000,서울특별시 강남구 신사동,서울특별시 강남구 도산대로25길 43
16072850,투게더,룸살롱/단란주점,1168054500,서울특별시 강남구 신사동,서울특별시 강남구 도산대로 307
12101561,시골통돼지볶음신사,갈비/삼겹살,1168051000,서울특별시 강남구 신사동,서울특별시 강남구 강남대로154길 19
16087580,르포트13,정통양식/경양식,1168051000,서울특별시 강남구 신사동,서울특별시 강남구 압구정로4길 13-13
16077465,낭만국수,국수/만두/칼국수,1168051000,서울특별시 강남구 신사동,서울특별시 강남구 논현로175길 40
25454472,매드포갈릭,정통양식/경양식,1168054500,서울특별시 강남구 신사동,서울특별시 강남구 압구정로 222
16089422,식부관,제과점,1168054500,서울특별시 강남구 신사동,서울특별시 강남구 도산대로49길 36
16087477,에볼루션,종합부페,1168054500,서울특별시 강남구 신사동,서울특별시 강남구 도산대로 203
12520821,키쏘커피,한식/백반/한정식,1168054500,서울특별시 강남구 신사동,서울특별시 강남구 언주로164길 35-6
12501693,강승월한식당,한식/백반/한정식,1168051000,서울특별시 강남구 신사동,서울특별시 강남구 논현로175길 61
12511761,캐리마켓가로수길지점,커피전문점/카페/다방,1168051000,서울특별시 강남구 신사동,서울특별시 강남구 도산대로15길 43
15988281,캔플,커피전문점/카페/다방,1168051000,서울특별시 강남구 신사동,서울특별시 강남구 도산대로17길 37-1
16024058,MANOFFIN,커피전문점/카페/다방,1168051000,서울특별시 강남구 신사동,서울특별시 강남구 압구정로 172
12524266,올진,한식/백반/한정식,1168054500,서울특별시 강남구 신사동,서울특별시 강남구 언주로172길 62
16087128,더라운지앤바,빠/카페/스탠드빠,1168054500,서울특별시 강남구 신사동,서울특별시 강남구 도산대로 203
25393202,피그닉,후라이드/양념치킨,1168051000,서울특별시 강남구 신사동,서울특별시 강남구 압구정로2길 46
16088644,인생극장,갈비/삼겹살,1168054500,서울특별시 강남구 신사동,서울특별시 강남구 논현로152길 28
23233132,르브런쉭,한식/백반/한정식,1168051000,서울특별시 강남구 신사동,서울특별시 강남구 강남대로162길 41-22
16057585,오븟,음식점-일식,1168054500,서울특별시 강남구 신사동,서울특별시 강남구 언주로152길 11-5
16061556,황금관,중국음식/중국집,1168054500,서울특별시 강남구 신사동,서울특별시 강남구 압구정로50길 8
15953365,스마트브릭,커피전문점/카페/다방,1168054500,서울특별시 강남구 신사동,서울특별시 강남구 압구정로 312
12118626,미식바,정통양식/경양식,1168054500,서울특별시 강남구 신사동,서울특별시 강남구 언주로164길 35-3
16054411,반다라,커피전문점/카페/다방,1168051000,서울특별시 강남구 신사동,서울특별시 강남구 강남대로162길 23
26167646,미진,국수/만두/칼국수,1168054500,서울특별시 강남구 신사동,서울특별시 강남구 압구정로34길 16
16046927,모헤닉스테이311,한식/백반/한정식,1168054500,서울특별시 강남구 신사동,서울특별시 강남구 도산대로49길 27
16061887,레쁠라,정통양식/경양식,1168054500,서울특별시 강남구 신사동,서울특별시 강남구 압구정로42길 25-13
12129481,우텐더,한식/백반/한정식,1168054500,서울특별시 강남구 신사동,서울특별시 강남구 압구정로42길 25-10
15956652,60계치킨압구정점,호프/맥주,1168054500,서울특별시 강남구 신사동,서울특별시 강남구 압구정로42길 36
23247673,더소반,한식/백반/한정식,1168054500,서울특별시 강남구 신사동,서울특별시 강남구 압구정로 332
23223643,짚신매운갈비찜,갈비/삼겹살,1168051000,서울특별시 강남구 신사동,서울특별시 강남구 강남대로152길 44
20250237,탱크,라면김밥분식,1168051000,서울특별시 강남구 신사동,서울특별시 강남구 압구정로 150
23509260,오드리앤영,빠/카페/스탠드빠,1168054500,서울특별시 강남구 신사동,서울특별시 강남구 압구정로34길 30
20018925,엔제리너스,커피전문점/카페/다방,1168051000,서울특별시 강남구 신사동,서울특별시 강남구 압구정로28길 9
17159746,참치휴인,참치전문점,1168054500,서울특별시 강남구 신사동,서울특별시 강남구 압구정로 228
17157992,에이지64_Coffee,한식/백반/한정식,1168054500,서울특별시 강남구 신사동,서울특별시 강남구 언주로168길 21
17155067,더스크,한식/백반/한정식,1168051000,서울특별시 강남구 신사동,서울특별시 강남구 논현로167길 19
17163109,미아전,빠/카페/스탠드빠,1168054500,서울특별시 강남구 신사동,서울특별시 강남구 언주로164길 34-1
17140339,더벤티,커피전문점/카페/다방,1168054500,서울특별시 강남구 신사동,서울특별시 강남구 압구정로 216
20474944,전주맛자랑,한식/백반/한정식,1168051000,서울특별시 강남구 신사동,서울특별시 강남구 논현로151길 26
17153587,에스프레소바피코,커피전문점/카페/다방,1168054500,서울특별시 강남구 신사동,서울특별시 강남구 언주로172길 56
17140801,국대후라이드치킨압구정로데오,호프/맥주,1168054500,서울특별시 강남구 신사동,서울특별시 강남구 선릉로 815
12331230,쿠킹라이브러리,정통양식/경양식,1168054500,서울특별시 강남구 신사동,서울특별시 강남구 압구정로46길 46
17160020,라스,한식/백반/한정식,1168054500,서울특별시 강남구 신사동,서울특별시 강남구 언주로172길 36
25042584,MADE,빠/카페/스탠드빠,1168051000,서울특별시 강남구 신사동,서울특별시 강남구 논현로175길 17
12458676,에머이가로수길점,동남아음식전문점,1168051000,서울특별시 강남구 신사동,서울특별시 강남구 도산대로15길 8
17156831,제이빈스,커피전문점/카페/다방,1168054500,서울특별시 강남구 신사동,서울특별시 강남구 선릉로155길 3
17139468,청담돈,한식/백반/한정식,1168054500,서울특별시 강남구 신사동,서울특별시 강남구 도산대로49길 11
17137118,시티락,한식/백반/한정식,1168054500,서울특별시 강남구 신사동,서울특별시 강남구 압구정로50길 28
12451970,빽다방신사역점,커피전문점/카페/다방,1168051000,서울특별시 강남구 신사동,서울특별시 강남구 도산대로11길 34
17150090,우앤,한식/백반/한정식,1168054500,서울특별시 강남구 신사동,서울특별시 강남구 언주로151길 4-1
25267625,파티이사,룸살롱/단란주점,1168054500,서울특별시 강남구 신사동,서울특별시 강남구 도산대로 205
17145020,아트앤씨Artnc,커피전문점/카페/다방,1168051000,서울특별시 강남구 신사동,서울특별시 강남구 도산대로25길 17
17032569,꽃등심,한식/백반/한정식,1168051000,서울특별시 강남구 신사동,서울특별시 강남구 논현로157길 24
17152324,영영영영seoul,정통양식/경양식,1168051000,서울특별시 강남구 신사동,서울특별시 강남구 도산대로1길 36
12447174,룽청,중국음식/중국집,1168054500,서울특별시 강남구 신사동,서울특별시 강남구 논현로152길 23
17144092,코,음식점-일식,1168054500,서울특별시 강남구 신사동,서울특별시 강남구 언주로153길 14
17141533,더미트바,한식/백반/한정식,1168054500,서울특별시 강남구 신사동,서울특별시 강남구 압구정로50길 25
17151852,풀림,커피전문점/카페/다방,1168051000,서울특별시 강남구 신사동,서울특별시 강남구 도산대로25길 29
12467485,앤네이처,한식/백반/한정식,1168051000,서울특별시 강남구 신사동,서울특별시 강남구 압구정로2길 46
17154494,지세븐,한식/백반/한정식,1168054500,서울특별시 강남구 신사동,서울특별시 강남구 선릉로155길 27
17164257,헤이즈위스키,한식/백반/한정식,1168054500,서울특별시 강남구 신사동,서울특별시 강남구 선릉로161길 15-3
17160988,윤미식당,한식/백반/한정식,1168051000,서울특별시 강남구 신사동,서울특별시 강남구 논현로175길 68
14526770,파넬카페,커피전문점/카페/다방,1168054500,서울특별시 강남구 신사동,서울특별시 강남구 언주로164길 14
24541834,강변닭집,후라이드/양념치킨,1168051000,서울특별시 강남구 신사동,서울특별시 강남구 압구정로2길 46
17164182,회춘,한식/백반/한정식,1168054500,서울특별시 강남구 신사동,서울특별시 강남구 도산대로51길 22
17161495,장스테이크,정통양식/경양식,1168054500,서울특별시 강남구 신사동,서울특별시 강남구 압구정로 314
17147144,조우,기타고기요리,1168051000,서울특별시 강남구 신사동,서울특별시 강남구 논현로 831
17149889,일공삼,한식/백반/한정식,1168051000,서울특별시 강남구 신사동,서울특별시 강남구 논현로155길 9
17141042,맛수르수제분식,라면김밥분식,1168051000,서울특별시 강남구 신사동,서울특별시 강남구 압구정로18길 8
25297504,카페97,커피전문점/카페/다방,1168054500,서울특별시 강남구 신사동,서울특별시 강남구 언주로167길 36
12100015,에너지키친,한식/백반/한정식,1168054500,서울특별시 강남구 신사동,서울특별시 강남구 도산대로37길 40
14524485,미스터피자,피자전문,1168054500,서울특별시 강남구 신사동,서울특별시 강남구 도산대로 327
12463563,타카라,음식점-일식,1168054500,서울특별시 강남구 신사동,서울특별시 강남구 압구정로48길 15
20516209,젠하이더웨이묵전,한식/백반/한정식,1168054500,서울특별시 강남구 신사동,서울특별시 강남구 언주로168길 22
14525224,원두막식당,한식/백반/한정식,1168051000,서울특별시 강남구 신사동,서울특별시 강남구 강남대로152길 67
25277783,신디스하우스,한식/백반/한정식,1168054500,서울특별시 강남구 신사동,서울특별시 강남구 도산대로49길 11
12450765,메이플,한식/백반/한정식,1168054500,서울특별시 강남구 신사동,서울특별시 강남구 도산대로 215
12327415,신전떡볶이,떡/한과집,1168054500,서울특별시 강남구 신사동,서울특별시 강남구 압구정로34길 14
20681867,Marchrabbit,정통양식/경양식,1168051000,서울특별시 강남구 신사동,서울특별시 강남구 논현로153길 45
20694816,써틴써티,중국음식/중국집,1168054500,서울특별시 강남구 신사동,서울특별시 강남구 압구정로36길 22
20395296,스시초희,음식점-일식,1168054500,서울특별시 강남구 신사동,서울특별시 강남구 도산대로45길 18-6
20380061,파스쿠찌,커피전문점/카페/다방,1168054500,서울특별시 강남구 신사동,서울특별시 강남구 선릉로157길 18
20381369,마망갸또,정통양식/경양식,1168051000,서울특별시 강남구 신사동,서울특별시 강남구 압구정로10길 30-12
12098614,미라이,음식점-일식,1168051000,서울특별시 강남구 신사동,서울특별시 강남구 논현로153길 24
25443772,마산옥,한식/백반/한정식,1168051000,서울특별시 강남구 신사동,서울특별시 강남구 강남대로152길 9
12444527,브릿지앤드,커피전문점/카페/다방,1168054500,서울특별시 강남구 신사동,서울특별시 강남구 압구정로 230
12465462,식물학,한식/백반/한정식,1168051000,서울특별시 강남구 신사동,서울특별시 강남구 강남대로154길 33
12627199,에잇디카페,한식/백반/한정식,1168054500,서울특별시 강남구 신사동,서울특별시 강남구 선릉로153길 37
20484104,커피빈,한식/백반/한정식,1168054500,서울특별시 강남구 신사동,서울특별시 강남구 도산대로49길 13
12653176,이마스시,음식점-초밥전문,1168054500,서울특별시 강남구 신사동,서울특별시 강남구 도산대로37길 5
12455278,바르다김선생,라면김밥분식,1168051000,서울특별시 강남구 신사동,서울특별시 강남구 논현로 841
12650435,캔버스케이크,제과점,1168054500,서울특별시 강남구 신사동,서울특별시 강남구 선릉로153길 23
21889242,헬스케어카페,커피전문점/카페/다방,1168054500,서울특별시 강남구 신사동,서울특별시 강남구 도산대로37길 40
12455632,투썸플레이스신사세로수길점,커피전문점/카페/다방,1168051000,서울특별시 강남구 신사동,서울특별시 강남구 압구정로 112
20380658,김밥까페,라면김밥분식,1168054500,서울특별시 강남구 신사동,서울특별시 강남구 도산대로35길 46
20436859,뮤즈온,한식/백반/한정식,1168051000,서울특별시 강남구 신사동,서울특별시 강남구 도산대로15길 32
12104142,도니죠화로구이,갈비/삼겹살,1168054500,서울특별시 강남구 신사동,서울특별시 강남구 선릉로161길 24
25501522,카페포엠,커피전문점/카페/다방,1168051000,서울특별시 강남구 신사동,서울특별시 강남구 압구정로4길 13-11
22044324,와플반트,커피전문점/카페/다방,1168054500,서울특별시 강남구 신사동,서울특별시 강남구 압구정로 224
22102028,커피인트로,커피전문점/카페/다방,1168054500,서울특별시 강남구 신사동,서울특별시 강남구 논현로164길 26
12514373,복자네,한식/백반/한정식,1168051000,서울특별시 강남구 신사동,서울특별시 강남구 도산대로1길 6
17152133,크로네,정통양식/경양식,1168051000,서울특별시 강남구 신사동,서울특별시 강남구 논현로175길 40
25311678,꿈&들김밥,라면김밥분식,1168054500,서울특별시 강남구 신사동,서울특별시 강남구 도산대로33길 8
12526579,아우라,정통양식/경양식,1168054500,서울특별시 강남구 신사동,서울특별시 강남구 도산대로45길 10-8
12539867,평양만두,한식/백반/한정식,1168054500,서울특별시 강남구 신사동,서울특별시 강남구 압구정로 326
23667535,미스터한우,갈비/삼겹살,1168054500,서울특별시 강남구 신사동,서울특별시 강남구 논현로152길 36
20417368,세로수맥주창고,호프/맥주,1168051000,서울특별시 강남구 신사동,서울특별시 강남구 강남대로152길 28
25258054,정수네,한식/백반/한정식,1168054500,서울특별시 강남구 신사동,서울특별시 강남구 압구정로 214
12114793,스시에비스,음식점-초밥전문,1168051000,서울특별시 강남구 신사동,서울특별시 강남구 압구정로28길 22
20028662,로데오,정통양식/경양식,1168054500,서울특별시 강남구 신사동,서울특별시 강남구 압구정로34길 11
23831070,권숙수,한식/백반/한정식,1168054500,서울특별시 강남구 신사동,서울특별시 강남구 언주로170길 27
20025829,탐앤탐스,커피전문점/카페/다방,1168054500,서울특별시 강남구 신사동,서울특별시 강남구 선릉로153길 5
12550518,메이비,한식/백반/한정식,1168054500,서울특별시 강남구 신사동,서울특별시 강남구 논현로 808
12552215,엉터리생고기신사역점,갈비/삼겹살,1168051000,서울특별시 강남구 신사동,서울특별시 강남구 도산대로 117
23295668,병철이네쪽갈비,갈비/삼겹살,1168054500,서울특별시 강남구 신사동,서울특별시 강남구 논현로152길 28
12544172,딩딤1968,중국음식/중국집,1168051000,서울특별시 강남구 신사동,서울특별시 강남구 강남대로160길 27
12491179,소울,정통양식/경양식,1168054500,서울특별시 강남구 신사동,서울특별시 강남구 도산대로53길 19
21860479,카페애티,커피전문점/카페/다방,1168054500,서울특별시 강남구 신사동,서울특별시 강남구 언주로 867
22133295,감자탕전문,해장국/감자탕,1168054500,서울특별시 강남구 신사동,서울특별시 강남구 압구정로 214
20489308,모로미청담점,음식점-일식,1168054500,서울특별시 강남구 신사동,서울특별시 강남구 언주로172길 30
16278812,이타카,기타전문서양음식점,1168054500,서울특별시 강남구 신사동,서울특별시 강남구 언주로174길 30
16277296,리틀넥,기타전문서양음식점,1168054500,서울특별시 강남구 신사동,서울특별시 강남구 도산대로51길 17
21877250,죠샌드위치,샌드위치전문점,1168054500,서울특별시 강남구 신사동,서울특별시 강남구 논현로152길 30
20628469,소호,정통양식/경양식,1168054500,서울특별시 강남구 신사동,서울특별시 강남구 논현로168길 18
22105579,세시셀라도산공원점,커피전문점/카페/다방,1168054500,서울특별시 강남구 신사동,서울특별시 강남구 도산대로45길 10-4
12114853,커피니,한식/백반/한정식,1168054500,서울특별시 강남구 신사동,서울특별시 강남구 언주로 866
16273965,김이순장춘,한식/백반/한정식,1168051000,서울특별시 강남구 신사동,서울특별시 강남구 압구정로2길 53
25440872,MAYISLANDCOFFEE,빠/카페/스탠드빠,1168054500,서울특별시 강남구 신사동,서울특별시 강남구 압구정로34길 24
21906811,본누벨과자점,제과점,1168054500,서울특별시 강남구 신사동,서울특별시 강남구 압구정로46길 17
16273233,연타발,곱창/양구이전문,1168054500,서울특별시 강남구 신사동,서울특별시 강남구 도산대로 311
16274230,신마포갈매기,갈비/삼겹살,1168051000,서울특별시 강남구 신사동,서울특별시 강남구 압구정로2길 46
16275814,라곱창,한식/백반/한정식,1168054500,서울특별시 강남구 신사동,서울특별시 강남구 압구정로 216
20569860,탐앤탐스,커피전문점/카페/다방,1168054500,서울특별시 강남구 신사동,서울특별시 강남구 선릉로 823
16278735,더앨리,커피전문점/카페/다방,1168051000,서울특별시 강남구 신사동,서울특별시 강남구 압구정로12길 16
16278321,더디스틸러리,빠/카페/스탠드빠,1168054500,서울특별시 강남구 신사동,서울특별시 강남구 선릉로 831
22145720,생선생,기타일반유흥주점,1168054500,서울특별시 강남구 신사동,서울특별시 강남구 논현로152길 33
16274852,스시류코,음식점-초밥전문,1168054500,서울특별시 강남구 신사동,서울특별시 강남구 도산대로49길 6-10
20026601,이마스시,음식점-초밥전문,1168054500,서울특별시 강남구 신사동,서울특별시 강남구 언주로 859
25288281,더끌리지,정통양식/경양식,1168054500,서울특별시 강남구 신사동,서울특별시 강남구 압구정로 214
26300626,에스알에스KFC압구정1,패스트푸드,1168051000,서울특별시 강남구 신사동,서울특별시 강남구 논현로175길 7
17173772,스구식탁,정통양식/경양식,1168051000,서울특별시 강남구 신사동,서울특별시 강남구 도산대로11길 28
26291664,양식당더램치킨가로수,한식/백반/한정식,1168051000,서울특별시 강남구 신사동,서울특별시 강남구 압구정로8길 5
16432270,문어집,한식/백반/한정식,1168051000,서울특별시 강남구 신사동,서울특별시 강남구 강남대로152길 67
20582089,간고등어와콩나물국밥,한식/백반/한정식,1168054500,서울특별시 강남구 신사동,서울특별시 강남구 도산대로37길 10
20015965,대가방,중국음식/중국집,1168051000,서울특별시 강남구 신사동,서울특별시 강남구 논현로175길 64
20592455,부철이네,한식/백반/한정식,1168051000,서울특별시 강남구 신사동,서울특별시 강남구 논현로157길 9
16462979,남산상점,커피전문점/카페/다방,1168054500,서울특별시 강남구 신사동,서울특별시 강남구 압구정로50길 28
21889301,크림사주카페,커피전문점/카페/다방,1168054500,서울특별시 강남구 신사동,서울특별시 강남구 선릉로157길 29
20473639,김북순큰남비집,라면김밥분식,1168051000,서울특별시 강남구 신사동,서울특별시 강남구 압구정로2길 15
26012043,가온,한식/백반/한정식,1168054500,서울특별시 강남구 신사동,서울특별시 강남구 도산대로 317
20374428,뱃고동,라면김밥분식,1168054500,서울특별시 강남구 신사동,서울특별시 강남구 언주로172길 54
21881366,스마일가정식백반,한식/백반/한정식,1168054500,서울특별시 강남구 신사동,서울특별시 강남구 압구정로 338
15553177,기새끼,기타일반유흥주점,1168051000,서울특별시 강남구 신사동,서울특별시 강남구 강남대로152길 42
20478746,탁골감자탕,해장국/감자탕,1168054500,서울특별시 강남구 신사동,서울특별시 강남구 압구정로50길 7
22072083,달빛술담,빠/카페/스탠드빠,1168054500,서울특별시 강남구 신사동,서울특별시 강남구 압구정로46길 38
22110596,리틀제이콥스,커피전문점/카페/다방,1168054500,서울특별시 강남구 신사동,서울특별시 강남구 언주로153길 7
23435035,로칼버블듀크오브투웬티스센추리,한식/백반/한정식,1168051000,서울특별시 강남구 신사동,서울특별시 강남구 압구정로10길 30-9
20020689,충무김밥,라면김밥분식,1168054500,서울특별시 강남구 신사동,서울특별시 강남구 압구정로 214
21883811,파리바게뜨압구정점,제과점,1168054500,서울특별시 강남구 신사동,서울특별시 강남구 논현로 868
23357287,배러댄비프,정통양식/경양식,1168051000,서울특별시 강남구 신사동,서울특별시 강남구 도산대로11길 5
25586232,만복국수집,국수/만두/칼국수,1168054500,서울특별시 강남구 신사동,서울특별시 강남구 압구정로50길 5-12
23486420,봉구비어,호프/맥주,1168051000,서울특별시 강남구 신사동,서울특별시 강남구 강남대로158길 21
16483724,올데이피자,정통양식/경양식,1168051000,서울특별시 강남구 신사동,서울특별시 강남구 도산대로23길 17
22070797,오조이자카야,기타일반유흥주점,1168051000,서울특별시 강남구 신사동,서울특별시 강남구 논현로157길 12
20689424,신미식당,한식/백반/한정식,1168054500,서울특별시 강남구 신사동,서울특별시 강남구 압구정로 214
20488760,코끼리분식,라면김밥분식,1168054500,서울특별시 강남구 신사동,서울특별시 강남구 압구정로 216
20513517,까페마당,커피전문점/카페/다방,1168054500,서울특별시 강남구 신사동,서울특별시 강남구 도산대로45길 7
20378204,콰이,중국음식/중국집,1168051000,서울특별시 강남구 신사동,서울특별시 강남구 강남대로162길 41-20
20018230,유쾌한접시,한식/백반/한정식,1168051000,서울특별시 강남구 신사동,서울특별시 강남구 도산대로1길 16
23317326,맥도날드신사역점,패스트푸드,1168051000,서울특별시 강남구 신사동,서울특별시 강남구 도산대로 123
20076700,룰라톤,정통양식/경양식,1168051000,서울특별시 강남구 신사동,서울특별시 강남구 압구정로4길 13-9
20017134,소망김밥,라면김밥분식,1168054500,서울특별시 강남구 신사동,서울특별시 강남구 압구정로36길 34
22104076,이층집왕족발,족발/보쌈전문,1168054500,서울특별시 강남구 신사동,서울특별시 강남구 도산대로51길 39
25505008,생활맥주압구정로데오점,호프/맥주,1168054500,서울특별시 강남구 신사동,서울특별시 강남구 압구정로50길 5-12
20562214,Millis&Coffee,피자전문,1168051000,서울특별시 강남구 신사동,서울특별시 강남구 논현로175길 15
20375313,강남떡집,떡전문,1168051000,서울특별시 강남구 신사동,서울특별시 강남구 압구정로2길 46
9017938,오스테리아꼬또압구정점,정통양식/경양식,1168054500,서울특별시 강남구 신사동,서울특별시 강남구 언주로 835
26455354,투싼,호프/맥주,1168054500,서울특별시 강남구 신사동,서울특별시 강남구 언주로152길 14
20613511,커피빈,커피전문점/카페/다방,1168051000,서울특별시 강남구 신사동,서울특별시 강남구 논현로167길 9
16430973,야스노야지로,갈비/삼겹살,1168051000,서울특별시 강남구 신사동,서울특별시 강남구 논현로163길 13-5
20589291,파스텔드나따,제과점,1168054500,서울특별시 강남구 신사동,서울특별시 강남구 압구정로48길 15
23200223,타로블라썸,정통양식/경양식,1168054500,서울특별시 강남구 신사동,서울특별시 강남구 논현로164길 18
25308989,우가청담,한식/백반/한정식,1168054500,서울특별시 강남구 신사동,서울특별시 강남구 도산대로49길 22
27158872,아띠,정통양식/경양식,1168054500,서울특별시 강남구 신사동,서울특별시 강남구 언주로 867
9146572,만복국수,라면김밥분식,1168054500,서울특별시 강남구 신사동,서울특별시 강남구 압구정로50길 5-12
23372248,리틀인디아,정통양식/경양식,1168051000,서울특별시 강남구 신사동,서울특별시 강남구 압구정로10길 43
20027318,해남집,한식/백반/한정식,1168051000,서울특별시 강남구 신사동,서울특별시 강남구 강남대로160길 10
25240641,최강짬뽕,중국음식/중국집,1168054500,서울특별시 강남구 신사동,서울특별시 강남구 압구정로50길 8
20324299,로데오김밥,라면김밥분식,1168054500,서울특별시 강남구 신사동,서울특별시 강남구 도산대로53길 17
20015526,김밥천국,라면김밥분식,1168054500,서울특별시 강남구 신사동,서울특별시 강남구 선릉로 815
22129422,삿뽀로압구정점,음식점-일식,1168054500,서울특별시 강남구 신사동,서울특별시 강남구 압구정로30길 51
23487976,바빌리안테이블,정통양식/경양식,1168054500,서울특별시 강남구 신사동,서울특별시 강남구 압구정로46길 5-2
25888196,송학숯불구이,갈비/삼겹살,1168054500,서울특별시 강남구 신사동,서울특별시 강남구 논현로154길 18
22045849,오뎅과정종압구정점,소주방/포장마차,1168054500,서울특별시 강남구 신사동,서울특별시 강남구 선릉로161길 20
21866501,교촌치킨,후라이드/양념치킨,1168054500,서울특별시 강남구 신사동,서울특별시 강남구 언주로172길 29
15947035,홀릭이스케이프,커피전문점/카페/다방,1168054500,서울특별시 강남구 신사동,서울특별시 강남구 선릉로157길 20-5
20024128,리틀사이공,동남아음식전문점,1168054500,서울특별시 강남구 신사동,서울특별시 강남구 언주로174길 26
5245364,샤블리스,빠/카페/스탠드빠,1168051000,서울특별시 강남구 신사동,서울특별시 강남구 강남대로152길 31
21821146,북창동순두부,순두부전문,1168054500,서울특별시 강남구 신사동,서울특별시 강남구 논현로152길 11
22065008,일번지통닭HOF,후라이드/양념치킨,1168054500,서울특별시 강남구 신사동,서울특별시 강남구 압구정로50길 7
16421591,순수치킨,후라이드/양념치킨,1168051000,서울특별시 강남구 신사동,서울특별시 강남구 강남대로156길 31-9
16428500,파삐스타코,기타전문서양음식점,1168054500,서울특별시 강남구 신사동,서울특별시 강남구 도산대로51길 40
16954676,소진담,커피전문점/카페/다방,1168051000,서울특별시 강남구 신사동,서울특별시 강남구 논현로161길 51
16415837,토마토도시락,라면김밥분식,1168054500,서울특별시 강남구 신사동,서울특별시 강남구 압구정로 336
20574661,정든집,라면김밥분식,1168054500,서울특별시 강남구 신사동,서울특별시 강남구 선릉로161길 20
16463666,치유에프앤비,음식점-일식,1168054500,서울특별시 강남구 신사동,서울특별시 강남구 언주로164길 34-2
16425455,아이센스리그PC방,패스트푸드,1168054500,서울특별시 강남구 신사동,서울특별시 강남구 압구정로 326
16316508,아마빌레,기타전문서양음식점,1168054500,서울특별시 강남구 신사동,서울특별시 강남구 도산대로49길 22
16318191,본태,퓨전음식전문,1168054500,서울특별시 강남구 신사동,서울특별시 강남구 도산대로45길 14
16341864,데노체,기타고기요리,1168051000,서울특별시 강남구 신사동,서울특별시 강남구 압구정로2길 46
16363948,콤마22,제과점,1168051000,서울특별시 강남구 신사동,서울특별시 강남구 논현로153길 20-1
16361524,빵어스타,제과점,1168051000,서울특별시 강남구 신사동,서울특별시 강남구 도산대로25길 43
16318227,온기정,음식점-일식,1168051000,서울특별시 강남구 신사동,서울특별시 강남구 압구정로4길 13-9
20412989,밥사랑,음식점-일식,1168054500,서울특별시 강남구 신사동,서울특별시 강남구 선릉로161길 15-3
16318080,청담만옥,한식/백반/한정식,1168054500,서울특별시 강남구 신사동,서울특별시 강남구 언주로152길 13
16234247,엘피,정통양식/경양식,1168051000,서울특별시 강남구 신사동,서울특별시 강남구 도산대로17길 22
25418095,통영마을,정통양식/경양식,1168051000,서울특별시 강남구 신사동,서울특별시 강남구 압구정로28길 13
16320016,빌라드뮤리,커피전문점/카페/다방,1168051000,서울특별시 강남구 신사동,서울특별시 강남구 도산대로11길 21
16170294,레이지쿠오레,기타전문서양음식점,1168054500,서울특별시 강남구 신사동,서울특별시 강남구 도산대로45길 16-11
12623990,나미나미,음식점-일식,1168054500,서울특별시 강남구 신사동,서울특별시 강남구 압구정로48길 38
16401766,가자,기타고기요리,1168051000,서울특별시 강남구 신사동,서울특별시 강남구 압구정로10길 30-5
23200687,모국정서,음식점-일식,1168051000,서울특별시 강남구 신사동,서울특별시 강남구 도산대로25길 5
16318132,형훈라멘,음식점-일식,1168051000,서울특별시 강남구 신사동,서울특별시 강남구 강남대로162길 40
22500748,페타테,정통양식/경양식,1168051000,서울특별시 강남구 신사동,서울특별시 강남구 압구정로14길 32
16230446,스쿨푸드딜리버리,라면김밥분식,1168051000,서울특별시 강남구 신사동,서울특별시 강남구 논현로159길 18
14238925,테스트키친,정통양식/경양식,1168054500,서울특별시 강남구 신사동,서울특별시 강남구 압구정로46길 67
