STDR_YY_CD,STDR_QU_CD,TRDAR_SE_CD,TRDAR_SE_CD_NM,TRDAR_CD,TRDAR_CD_NM,TOT_FLPOP_CO,ML_FLPOP_CO,FML_FLPOP_CO,AGRDE_10_FLPOP_CO,AGRDE_20_FLPOP_CO,AGRDE_30_FLPOP_CO,AGRDE_40_FLPOP_CO,AGRDE_50_FLPOP_CO,AGRDE_60_ABOVE_FLPOP_CO,TMZON_1_FLPOP_CO,TMZON_2_FLPOP_CO,TMZON_3_FLPOP_CO,TMZON_4_FLPOP_CO,TMZON_5_FLPOP_CO,TMZON_6_FLPOP_CO,MON_FLPOP_CO,TUES_FLPOP_CO,WED_FLPOP_CO,THUR_FLPOP_CO,FRI_FLPOP_CO,SAT_FLPOP_CO,SUN_FLPOP_CO
2021,4,D,발달상권,2120009,종로3가역,1828943,1041976,786967,74116,389088,325330,316712,288553,435144,183005,337011,357277,386385,415355,149912,260256,274750,274750,282909,286280,249267,193746
2021,4,D,발달상권,2120008,인사동,302785,163933,138852,14717,52111,63458,61636,51202,59658,32804,59856,64716,65016,59031,21360,43945,47586,47586,48145,46751,37015,30282
2021,4,D,발달상권,2120007,북촌(안국역),383316,190377,192939,44911,57263,74407,77885,59371,69479,52305,84925,73744,75089,66267,30988,53853,58946,58946,59472,57826,48964,44237
2021,4,D,발달상권,2120006,종각역,1282810,725103,557709,46635,287926,293878,265242,195517,193615,98052,247472,280934,284234,283323,88796,192220,211481,211481,214802,209112,137959,101273
2021,4,D,발달상권,2120005,삼청동,149915,71700,78215,16596,25765,27294,27724,22716,29819,27282,29983,27209,27348,24671,13421,20256,21504,21504,22097,21972,21727,20184
2021,4,D,발달상권,2120004,종로구청,257919,138035,119883,12622,41988,62089,62709,43141,35371,20604,55613,59343,59685,48343,14331,39014,43564,43564,43365,40649,25637,21232
2021,4,D,발달상권,2120003,광화문역,1002477,498777,503700,54071,162056,243981,225852,158880,157636,111542,221360,208429,201984,188877,70285,149518,167274,167274,166959,160279,100486,88915
2021,4,D,발달상권,2120002,서촌(경복궁역),886163,397727,488436,105146,156749,159565,154202,130906,179596,131025,160516,149749,157763,189991,97120,122307,126677,126677,130641,131308,129252,116141
2021,4,D,발달상권,2120001,서대문역,876945,467896,409050,74069,128329,197031,196286,146792,134437,87076,207552,172745,170630,167214,71728,136169,150178,150178,148380,139612,78489,72663
2021,4,A,골목상권,2111090,강일동주민센터,70137,34372,35766,14862,6508,11516,12573,8793,15884,18321,14603,8146,8205,11505,9357,10041,10048,10048,9990,10105,10001,10059
2021,4,A,골목상권,2111089,상일여고(상일초등학교),861179,411266,449912,126984,92066,129615,149267,153687,209559,225865,187131,104041,97925,137924,108292,125121,125225,125225,124695,124934,118091,118248
2021,4,A,골목상권,2111088,고덕동성당,435291,201426,233865,74456,41039,72656,76503,64585,106052,110703,95117,51531,51007,71519,55415,62439,62228,62228,62558,62550,62187,60896
2021,4,A,골목상권,2111087,고덕중학교(고덕2동주민센터),192202,95661,96540,39496,15894,20739,33080,30795,52197,59827,40851,19358,17688,25581,28899,28007,28419,28419,28211,27979,25638,25648
2021,4,A,골목상권,2111086,한영중고,305276,139729,165545,89660,28438,28721,46469,42283,69704,62964,66161,44023,42711,54382,35036,44272,44739,44739,44218,44411,41729,41206
2021,4,A,골목상권,2111085,묘곡초등학교(고덕아이파크아파트),795391,389456,405936,178265,82366,94328,130441,120239,189752,210742,159906,90609,94250,133994,105889,112763,112716,112716,112336,111673,116638,116780
2021,4,A,골목상권,2111084,길동신동아아파트,173406,79750,93656,34978,18811,25385,24694,27677,41861,51005,39084,18884,16263,23973,24200,24966,25052,25052,24284,24168,24526,26455
2021,4,A,골목상권,2111083,GS강동자이아파트,1028161,460737,567424,224400,113944,121029,158001,145724,265065,279705,215694,119151,118157,166113,129342,144961,142726,142726,143024,142957,152707,158404
2021,4,A,골목상권,2111082,중앙보훈병원,143133,67489,75644,25601,16212,20122,20319,23254,37625,41322,28771,15671,16279,22405,18686,20052,19890,19890,19852,19745,21696,22050
2021,4,A,골목상권,2111081,둔촌푸르지오아파트,313600,146976,166626,52592,37083,43694,44535,51600,84096,83875,64404,33794,34331,52734,44463,44739,44562,44562,43994,44202,44973,46609
2021,4,A,골목상권,2111080,굽은다리역 3번,738664,328760,409905,120985,83525,93623,113196,120002,207333,156406,140301,94970,99477,148602,98910,102903,102615,102615,103307,104413,108984,112397
2021,4,A,골목상권,2111079,둔촌고등학교(둔촌중학교),530970,257205,273763,85295,57578,70522,76711,80032,160831,128879,119876,72282,67252,81049,61631,75775,77788,77788,77239,75299,72175,74990
2021,4,A,골목상권,2111078,굽은다리역 4번,3849603,1758936,2090666,698298,464205,578499,564978,578413,965209,1198839,818528,401647,379727,543972,506890,553779,541852,541852,540002,539279,560204,578306
2021,4,A,골목상권,2111077,길동주민센터(강동도서관),3642577,1658366,1984211,561135,424912,523891,573313,576345,982981,912296,722305,440414,460005,643943,463615,513736,511090,511090,510674,513292,538654,543346
2021,4,A,골목상권,2111076,둔촌2동주민센터,498193,237850,260343,93445,58031,70728,71297,81045,123650,124558,100589,60936,64697,87676,59737,70984,70403,70403,70116,70268,73251,72345
2021,4,A,골목상권,2111075,굽은다리역 2번,1542559,693153,849407,272125,179786,203324,226326,236941,424059,502470,332682,153686,141586,204710,207425,222059,219347,219347,216731,216614,221279,227879
2021,4,A,골목상권,2111074,명일역 1번,719728,323433,396293,124945,77650,95338,121518,110843,189433,228659,151683,73081,70374,102124,93807,101674,100721,100721,99691,99780,107011,110551
2021,4,A,골목상권,2111073,둔촌동역 1번(한산중학교),3296542,1612434,1684108,636837,394606,478275,528479,495490,762856,839715,697416,398988,394119,543391,422914,476010,476824,476824,473672,470523,461751,463432
2021,4,A,골목상권,2111072,굽은다리역 1번(십자성마을),2664807,1232836,1431972,494794,310835,400653,407428,370537,680560,770336,550041,281045,275780,420414,367192,381254,374007,374007,371855,372866,388229,404524
2021,4,A,골목상권,2111071,천동초등학교,528203,246529,281673,71187,64586,75746,79619,93425,143638,159331,104419,54525,54083,80808,75038,75769,74710,74710,74982,75522,76042,75874
2021,4,A,골목상권,2111070,천호초등학교,2002958,923093,1079864,416879,208350,326932,324771,287203,438822,580688,428142,214364,200906,301919,276939,286353,284458,284458,279757,277870,283403,294833
2021,4,A,골목상권,2111069,천호1동주민센터,3130233,1466387,1663845,604204,358355,453936,484934,470756,758047,946461,650332,320980,310280,469582,432600,448905,443418,443418,440542,436916,447895,462016
2021,4,A,골목상권,2111068,강동성심병원,196617,92510,104106,13646,34853,42599,34567,31639,39311,49287,43085,24626,22966,30152,26501,28182,29026,29026,28571,28641,27566,25839
2021,4,A,골목상권,2111067,강동구립성내도서관,3117692,1480616,1637075,375749,448005,525291,527174,511221,730251,934635,644401,319796,310110,476607,432141,443570,437288,437288,436108,437265,459208,470238
2021,4,A,골목상권,2111066,암사동성당(효정하나플러스아파트),1706590,819020,887570,318245,206195,268275,284905,264720,364253,490625,350004,176898,172881,273277,242907,243803,240888,240888,237525,235252,244440,256330
2021,4,A,골목상권,2111065,천일초등학교,527390,252477,274914,78709,66578,78689,75190,86698,141527,159439,108286,54189,52737,80693,72046,75101,73424,73424,72982,73131,78243,81370
2021,4,A,골목상권,2111064,둔촌동역 4번,861294,410507,450786,144945,114799,113284,142432,140761,205073,279780,179622,86179,79905,118477,117333,123531,122152,122152,121305,122171,123156,127110
2021,4,A,골목상권,2111063,강동구립 천호도서관,1651932,796734,855198,170527,250575,315313,237682,236265,441571,496874,349903,173198,164582,247753,219621,235714,230730,230730,227355,226257,245817,257895
2021,4,A,골목상권,2111062,둔촌동역 3번(성내3동주민센터),1608295,815285,793010,309774,190880,222907,281851,249361,353521,424282,325838,194869,195010,265118,203179,229765,230145,230145,230282,231097,225528,230810
2021,4,A,골목상권,2111061,암사역 1번,3450163,1618064,1832099,521560,415731,532202,570765,550759,859146,1023563,718530,361977,353417,531660,461017,491005,483811,483811,482149,482846,505721,523274
2021,4,A,골목상권,2111060,암사역 2번(서울강동초등학교),3496715,1633806,1862908,617488,408916,542829,523267,549953,854262,939835,712729,385893,386095,590849,481315,499103,492862,492862,489024,488855,508367,524198
2021,4,A,골목상권,2111059,강동역 4번(강풀만화거리),3916204,1875146,2041058,470586,541958,716214,623396,609157,954893,1095384,800717,431805,435276,630787,522236,557148,551429,551429,549238,550478,574183,583753
2021,4,A,골목상권,2111058,성내중학교,639398,298024,341373,121710,82371,88915,102982,97217,146200,206576,136604,67947,62668,84179,81422,92918,92937,92937,91728,91351,88107,90263
2021,4,A,골목상권,2111057,천호공원(해공체육문화센터),997261,472027,525234,139778,118593,160899,137392,157855,282745,291468,198832,108550,112072,154675,131661,142037,141986,141986,141429,141331,143383,145172
2021,4,A,골목상권,2111056,천호태영아파트,241986,114292,127693,19747,53238,48995,35860,32992,51152,58443,44387,28025,30603,47075,33454,33041,32713,32713,33149,34804,38044,37434
2021,4,A,골목상권,2111055,선사초등학교,18851,9289,9563,3494,1295,3298,3545,3180,4039,4674,3830,2353,2359,3216,2420,2668,2641,2641,2675,2677,2797,2743
2021,4,A,골목상권,2111054,암사역 4번(삼성광나루아파트),247879,117112,130766,42226,28838,45209,42022,35490,54093,64569,48846,28667,29054,43027,33717,35050,34449,34449,34445,34649,37063,37839
2021,4,A,골목상권,2111053,성내천어린이공원(하니사랑길),1348407,641642,706765,218203,162563,223632,238701,201416,303892,359832,276914,161203,161063,215063,174331,197042,199061,199061,197719,195443,179779,181751
2021,4,A,골목상권,2111052,암사역 3번(천호동자전거거리),1079475,516176,563299,156024,130195,208449,178772,162855,243178,317245,221208,114406,114180,167627,144809,154461,154090,154090,152877,154115,154817,156365
2021,4,A,골목상권,2111051,천호역 6번,3008013,1393123,1614891,409517,400253,487613,473868,450227,786537,866510,607907,322434,320696,483893,406573,428203,421819,421819,421517,422333,440374,451727
2021,4,A,골목상권,2111050,강동구청(강동구청역 2번),403610,181116,222495,78074,43989,59567,66141,61496,94345,92796,84540,55773,54930,68424,47147,59997,60904,60904,59969,59394,51718,51190
2021,4,A,골목상권,2111049,천호지구대(천호동자전거거리),1371641,647447,724195,162079,174009,255818,213623,227750,338363,340602,283022,169882,166734,237522,173880,195522,193753,193753,194069,194017,199807,199916
2021,4,A,골목상권,2111048,천호역 1번(천호문구완구거리),1086739,517615,569124,86693,156966,199763,178484,186527,278307,283459,220809,126957,134119,179909,141486,155619,155494,155494,155774,155262,156997,151904
2021,4,A,골목상권,2111047,마천1치안센터,263447,125412,138035,43092,27805,35516,39746,41742,75544,71434,53883,29588,30843,44499,33201,36405,35721,35721,35660,35638,40933,43648
2021,4,A,골목상권,2111046,마천역(마천초등학교),1621178,768528,852653,237512,162286,216873,238428,269025,497056,499832,332503,164877,161581,240819,221567,230882,228390,228390,227017,227490,235883,243966
2021,4,A,골목상권,2111045,개미어린이공원,293406,137336,156071,48510,31706,42691,45547,48569,76384,95860,58608,27766,26522,41676,42975,41972,41597,41597,41233,41336,43117,42826
2021,4,A,골목상권,2111044,남천초등학교,1045184,492226,552957,139260,122923,142514,153139,173542,313805,293131,202088,115846,115471,174825,143822,149421,145810,145810,145671,148441,153198,155291
2021,4,A,골목상권,2111043,마천공원,709280,335193,374087,95216,87171,93332,106523,129400,197638,194269,141715,78162,80634,118064,96438,100923,99232,99232,98901,99836,105179,105892
2021,4,A,골목상권,2111042,거여역 1번(거여공원),1810367,856835,953532,239930,234348,276952,275918,319547,463672,505596,371807,195057,197056,294390,246462,258209,255452,255452,253868,254060,263843,270927
2021,4,A,골목상권,2111041,거여역 8번,186583,87993,98589,26792,22517,28329,30360,31194,47390,50906,40475,20330,20076,29475,25321,26805,27271,27271,26796,27017,25892,25676
2021,4,A,골목상권,2111040,거여초등학교,592433,282064,310367,110145,68822,87823,93315,100675,131653,144905,130251,74587,72731,97157,72801,84955,84202,84202,83775,83069,84412,88097
2021,4,A,골목상권,2111039,벌말어린이공원,738217,351596,386622,133026,86858,111173,113950,127550,165661,212205,151912,85782,79704,113012,95603,106649,105538,105538,105128,105009,103010,107562
2021,4,A,골목상권,2111038,보인중학교,316870,158186,158685,70126,36744,42936,45820,48346,72900,58065,60176,47498,47753,64305,39075,47464,47524,47524,48468,47815,40461,37017
2021,4,A,골목상권,2111037,Sh수협은행 오금동금융센터(아랫말어린이공원),168176,80297,87879,37225,17468,25171,27942,26430,33941,42027,34222,19676,20009,29374,22869,23956,23950,23950,23735,23907,24184,24583
2021,4,A,골목상권,2111036,투구봉어린이공원,460271,214679,245594,88544,53099,63079,67961,75337,112251,132964,94446,48269,48278,74227,62090,65496,63672,63672,63789,63889,68179,71114
2021,4,A,골목상권,2111035,오금공원(오주중학교),892862,409269,483592,147805,103828,127688,136429,152973,224138,319104,201429,82307,70984,101946,117091,129562,126123,126123,123284,123446,129538,135462
2021,4,A,골목상권,2111034,오동나무공원(송파레미니스1단지),885538,417987,467552,187366,98779,124483,142742,151809,180361,252754,186915,101473,94322,134019,116057,126686,126242,126242,125283,124923,126840,130210
2021,4,A,골목상권,2111033,문정동성당,43102,20417,22687,8687,4536,7170,6432,6502,9775,12034,9541,4909,4571,6264,5782,6181,6115,6115,6127,6183,6174,6210
2021,4,A,골목상권,2111032,방이역 1번,456149,209282,246866,101441,50996,59141,67811,68881,107879,98645,94458,66242,65131,80649,51024,66548,66851,66851,67304,66652,62126,61111
2021,4,A,골목상권,2111031,장지동주민센터(한림연예예술고교),822835,380344,442492,175471,101971,131971,124257,121985,167178,231146,173665,93922,87546,125106,111448,118151,119129,119129,116874,116393,115588,119803
2021,4,A,골목상권,2111030,방이역 2번,937649,430920,506729,205832,102878,122469,138792,149608,218070,228091,196858,118605,115095,160442,118558,133365,132448,132448,132478,132894,136481,139719
2021,4,A,골목상권,2111029,오금역 4번,208683,94420,114264,44376,22516,29136,38252,31930,42472,53374,43021,25130,24602,34119,28436,29748,30757,30757,30555,30601,28416,28243
2021,4,A,골목상권,2111028,문현중학교(장지역 1번),951911,452165,499746,180892,133189,194362,153206,129584,160677,221719,204992,124894,123515,163602,113189,135849,137976,137976,138135,136970,133763,131814
2021,4,A,골목상권,2111027,문정초등학교,1165442,556113,609328,185446,175100,217252,182243,178483,226919,353928,245509,120837,114225,169725,161219,165747,165292,165292,164467,164167,167279,174096
2021,4,A,골목상권,2111026,문정역 2번,1148183,570272,577910,191406,171722,252256,197325,160921,174553,281312,243369,153948,144455,187873,137225,163856,168187,168187,167524,164093,159269,157916
2021,4,A,골목상권,2111025,경찰병원역 3번,958088,440429,517660,125234,130387,188968,166137,138708,208653,240910,199877,115696,118516,160466,122624,138100,137737,137737,137336,136608,133353,136201
2021,4,A,골목상권,2111024,경찰병원역 4번(건너말공원),340731,164746,175986,39798,52461,65595,58207,55326,69346,82277,72631,45210,44253,55860,40500,50447,51046,51046,50996,50181,44151,42790
2021,4,A,골목상권,2111023,문정역 1번,832009,422583,409426,102473,146118,174829,142697,119804,146087,205916,177416,112647,109248,130973,95808,123081,125964,125964,125167,123490,105669,102899
2021,4,A,골목상권,2111022,석촌중학교(방이육교),390714,183386,207328,67809,47229,59057,64630,67886,84105,96599,82236,50554,49814,64490,47023,56049,57605,57605,56967,56529,52772,53143
2021,4,A,골목상권,2111021,방이역 4번,3291851,1577273,1714578,705901,411548,494271,543334,463535,673259,701184,625662,412302,452569,685026,415108,466379,470204,470204,474418,468755,478890,467344
2021,4,A,골목상권,2111020,방이동고분군(방산고등학교),324701,156610,168091,86213,32941,35809,50442,53240,66056,97694,65922,37210,34576,47477,41821,46701,46653,46653,46998,46639,45606,45513
2021,4,A,골목상권,2111019,한성백제역 3번,1607836,761333,846503,268890,213803,299353,267321,220681,337789,486073,333004,164466,162815,246022,215457,229603,227749,227749,226164,225665,233643,236553
2021,4,A,골목상권,2111018,풍납초등학교(풍납백제문화공원),110016,50831,59186,19843,10634,15586,15993,18300,29661,35004,23233,10695,10583,15702,14799,15285,15012,15012,15125,15152,16833,17516
2021,4,A,골목상권,2111017,송파나루역 3번,211902,99173,112729,31696,30304,42098,34351,30318,43135,59792,43311,23310,23654,33763,28072,30217,30370,30370,30356,30163,30164,30233
2021,4,A,골목상권,2111016,송파역 2번,500158,213798,286360,124681,62065,76203,71738,70381,95091,117488,115145,72093,64108,74698,56626,73149,75834,75834,74531,74066,64194,63838
2021,4,A,골목상권,2111015,석촌역 3번,2266928,1018023,1248905,397823,358605,457502,342571,304913,405514,593912,468605,266879,266409,374717,296405,325344,324637,324637,324982,324030,321786,320236
2021,4,A,골목상권,2111014,송파나루역 2번,1128511,556798,571712,121587,211565,263910,181186,146659,203604,334876,230980,117754,110182,177443,157274,160224,160860,160860,161381,163059,162195,160219
2021,4,A,골목상권,2111013,송파나루역 1번(송리단길),2275193,1033362,1241831,280490,456447,499376,352477,282543,403858,619617,433483,265087,268264,396470,292271,318605,316124,316124,321149,325773,339458,333215
2021,4,A,골목상권,2111012,석촌역 6번,1229109,550416,678693,208117,159472,251698,208791,167114,233915,358263,257050,136931,130990,185170,160705,176988,174100,174100,175143,175406,174701,177230
2021,4,A,골목상권,2111011,잠실나루역,41572,19250,22323,8269,4763,5704,7741,6090,9005,8707,8797,5203,5483,7922,5459,5982,6145,6145,6239,6284,5640,5150
2021,4,A,골목상권,2111010,석촌역 7번,1779318,814356,964963,213181,303652,402951,296057,221237,342240,505420,359741,200238,196259,281866,235793,252367,249624,249624,251508,250039,261231,264947
2021,4,A,골목상권,2111009,송파책박물관,352119,166030,186089,55962,45126,72259,57215,47639,73919,97092,73902,40105,39680,56019,45322,49447,49426,49426,49592,49369,52062,52792
2021,4,A,골목상권,2111008,석촌고분역 3번,820743,378842,441901,128368,111914,178716,133767,110184,157794,257923,176381,85777,79899,113390,107373,117295,115799,115799,115241,115179,118826,123099
2021,4,A,골목상권,2111007,석촌고분역 4번,1299326,604632,694695,219466,190637,272145,216028,170792,230260,436092,272771,123776,115306,171442,179938,186352,184662,184662,184176,181916,186254,191659
2021,4,A,골목상권,2111006,석촌고분역 1번,2295496,1042983,1252513,369947,347981,460080,387959,299800,429728,655792,476224,248083,244242,365930,305226,328417,324630,324630,323489,324082,333898,339672
2021,4,A,골목상권,2111005,삼전역 3번,1481800,689461,792339,224847,209638,325852,245839,201223,274401,488389,324714,141121,127203,195119,205253,212495,207047,207047,206366,206858,216788,225354
2021,4,A,골목상권,2111004,삼전역 1번,2197522,1027436,1170086,344314,329886,435696,377227,292725,417673,632462,456092,234946,229487,346595,297941,314156,312089,312089,311843,312749,317590,317434
2021,4,A,골목상권,2111003,삼전역 4번,1776265,829825,946440,292667,254123,350618,294937,226712,357207,531477,377814,185600,176525,264067,240783,253060,249126,249126,248798,249304,257658,268167
2021,4,A,골목상권,2111002,한국교통안전공단 강남자동차검사소,1155,891,264,135,0,6,237,186,591,0,279,294,369,171,42,141,198,198,186,192,117,144
2021,4,A,골목상권,2111001,아래방죽마을공원(율현초등학교),21202,10125,11076,3487,2082,4167,3739,3370,4356,1973,5005,3442,3516,4633,2632,3023,3106,3106,3113,3087,2952,2843
2021,4,A,골목상권,2111000,대왕초등학교(세곡동사거리서남측),22538,11312,11224,5215,1644,2631,3640,3040,6368,399,3250,5315,6643,6259,671,3303,3376,3376,3566,3555,2911,2128
2021,4,A,골목상권,2110999,윗방죽마을공원,66700,31441,35259,10440,9629,16253,12234,8050,10092,16068,13655,8081,8084,11536,9279,9551,9628,9628,9634,9626,9462,9181
2021,4,A,골목상권,2110998,은곡마을(은곡마을공원),110247,49080,61167,32498,9861,16195,19114,12949,19631,24349,22827,14628,14925,19948,13570,15862,15716,15716,15713,15628,15752,15882
