,name,tenCen,twoCen,threeCen,fourCen,fiveCen,sixCen,womanRatio,manRatio
0,쑤담샤브샤브,16.667714285714247%_10|,35.283142857142835%_20|,19.595142857142843%_30|,12.77257142857142%_40|,6.0828571428571205%_50|,3.2034285714285398%_60|,여자_54%,남자_46%
1,하루,16.667714285714247%_10|,35.283142857142835%_20|,19.595142857142843%_30|,12.77257142857142%_40|,6.0828571428571205%_50|,3.2034285714285398%_60|,여자_54%,남자_46%
2,송화산시도삭면,16.667714285714247%_10|,35.283142857142835%_20|,19.595142857142843%_30|,12.77257142857142%_40|,6.0828571428571205%_50|,3.2034285714285398%_60|,여자_50%,남자_50%
3,서북면옥,16.667714285714247%_10|,35.283142857142835%_20|,19.595142857142843%_30|,12.77257142857142%_40|,6.0828571428571205%_50|,3.2034285714285398%_60|,여자_43%,남자_57%
4,오마카세 오사이초밥 건대본점,16.667714285714247%_10|,35.283142857142835%_20|,19.595142857142843%_30|,12.77257142857142%_40|,6.0828571428571205%_50|,3.2034285714285398%_60|,여자_45%,남자_55%
5,매운향솥 마라탕 마라샹궈,16.667714285714247%_10|,35.283142857142835%_20|,19.595142857142843%_30|,12.77257142857142%_40|,6.0828571428571205%_50|,3.2034285714285398%_60|,여자_54%,남자_46%
6,송화산시도삭면 2호점,16.667714285714247%_10|,35.283142857142835%_20|,19.595142857142843%_30|,12.77257142857142%_40|,6.0828571428571205%_50|,3.2034285714285398%_60|,여자_51%,남자_49%
7,에스프레소바 투또톤토,16.667714285714247%_10|,35.283142857142835%_20|,19.595142857142843%_30|,12.77257142857142%_40|,6.0828571428571205%_50|,3.2034285714285398%_60|,여자_60%,남자_40%
8,마초쉐프 건대점,16.667714285714247%_10|,35.283142857142835%_20|,19.595142857142843%_30|,12.77257142857142%_40|,6.0828571428571205%_50|,3.2034285714285398%_60|,여자_49%,남자_51%
9,로니로티 건대점,16.667714285714247%_10|,35.283142857142835%_20|,19.595142857142843%_30|,12.77257142857142%_40|,6.0828571428571205%_50|,3.2034285714285398%_60|,여자_50%,남자_50%
10,비에이치테이블,16.667714285714247%_10|,35.283142857142835%_20|,19.595142857142843%_30|,12.77257142857142%_40|,6.0828571428571205%_50|,3.2034285714285398%_60|,여자_63%,남자_37%
11,오코노미야키식당하나,16.667714285714247%_10|,35.283142857142835%_20|,19.595142857142843%_30|,12.77257142857142%_40|,6.0828571428571205%_50|,3.2034285714285398%_60|,여자_52%,남자_48%
12,모츠커피,16.667714285714247%_10|,35.283142857142835%_20|,19.595142857142843%_30|,12.77257142857142%_40|,6.0828571428571205%_50|,3.2034285714285398%_60|,여자_59%,남자_41%
13,포비,16.667714285714247%_10|,35.283142857142835%_20|,19.595142857142843%_30|,12.77257142857142%_40|,6.0828571428571205%_50|,3.2034285714285398%_60|,여자_53%,남자_47%
14,daughter,16.667714285714247%_10|,35.283142857142835%_20|,19.595142857142843%_30|,12.77257142857142%_40|,6.0828571428571205%_50|,3.2034285714285398%_60|,여자_64%,남자_36%
15,페스타마레 건대본점,16.667714285714247%_10|,35.283142857142835%_20|,19.595142857142843%_30|,12.77257142857142%_40|,6.0828571428571205%_50|,3.2034285714285398%_60|,여자_51%,남자_49%
16,오우,16.667714285714247%_10|,35.283142857142835%_20|,19.595142857142843%_30|,12.77257142857142%_40|,6.0828571428571205%_50|,3.2034285714285398%_60|,여자_62%,남자_38%
17,감성타코 건대점,16.667714285714247%_10|,35.283142857142835%_20|,19.595142857142843%_30|,12.77257142857142%_40|,6.0828571428571205%_50|,3.2034285714285398%_60|,여자_53%,남자_47%
18,봉자마라탕,16.667714285714247%_10|,35.283142857142835%_20|,19.595142857142843%_30|,12.77257142857142%_40|,6.0828571428571205%_50|,3.2034285714285398%_60|,여자_43%,남자_57%
19,민벅 건대본점,16.667714285714247%_10|,35.283142857142835%_20|,19.595142857142843%_30|,12.77257142857142%_40|,6.0828571428571205%_50|,3.2034285714285398%_60|,여자_51%,남자_49%
20,더 클래식 500 라구뜨,16.667714285714247%_10|,35.283142857142835%_20|,19.595142857142843%_30|,12.77257142857142%_40|,6.0828571428571205%_50|,3.2034285714285398%_60|,여자_50%,남자_50%
21,백소정 건대본점,16.667714285714247%_10|,35.283142857142835%_20|,19.595142857142843%_30|,12.77257142857142%_40|,6.0828571428571205%_50|,3.2034285714285398%_60|,여자_51%,남자_49%
22,고기굽는놈,16.667714285714247%_10|,35.283142857142835%_20|,19.595142857142843%_30|,12.77257142857142%_40|,6.0828571428571205%_50|,3.2034285714285398%_60|,여자_42%,남자_58%
23,심야식당 후타리,16.667714285714247%_10|,35.283142857142835%_20|,19.595142857142843%_30|,12.77257142857142%_40|,6.0828571428571205%_50|,3.2034285714285398%_60|,여자_48%,남자_52%
24,뽕사부,16.667714285714247%_10|,35.283142857142835%_20|,19.595142857142843%_30|,12.77257142857142%_40|,6.0828571428571205%_50|,3.2034285714285398%_60|,여자_46%,남자_54%
25,요비,16.667714285714247%_10|,35.283142857142835%_20|,19.595142857142843%_30|,12.77257142857142%_40|,6.0828571428571205%_50|,3.2034285714285398%_60|,여자_46%,남자_54%
26,송화양꼬치,16.667714285714247%_10|,35.283142857142835%_20|,19.595142857142843%_30|,12.77257142857142%_40|,6.0828571428571205%_50|,3.2034285714285398%_60|,여자_46%,남자_54%
27,화기애애 건대본점,16.667714285714247%_10|,35.283142857142835%_20|,19.595142857142843%_30|,12.77257142857142%_40|,6.0828571428571205%_50|,3.2034285714285398%_60|,여자_42%,남자_58%
28,라화쿵부 건대점,16.667714285714247%_10|,35.283142857142835%_20|,19.595142857142843%_30|,12.77257142857142%_40|,6.0828571428571205%_50|,3.2034285714285398%_60|,여자_54%,남자_46%
29,장미술상 건대점,16.667714285714247%_10|,35.283142857142835%_20|,19.595142857142843%_30|,12.77257142857142%_40|,6.0828571428571205%_50|,3.2034285714285398%_60|,여자_46%,남자_54%
30,아찌떡볶이,16.667714285714247%_10|,35.283142857142835%_20|,19.595142857142843%_30|,12.77257142857142%_40|,6.0828571428571205%_50|,3.2034285714285398%_60|,여자_57%,남자_43%
31,함흥본가면옥,16.667714285714247%_10|,35.283142857142835%_20|,19.595142857142843%_30|,12.77257142857142%_40|,6.0828571428571205%_50|,3.2034285714285398%_60|,여자_50%,남자_50%
32,마당족발,16.667714285714247%_10|,35.283142857142835%_20|,19.595142857142843%_30|,12.77257142857142%_40|,6.0828571428571205%_50|,3.2034285714285398%_60|,여자_47%,남자_53%
33,카페 그자체 베이커리,16.667714285714247%_10|,35.283142857142835%_20|,19.595142857142843%_30|,12.77257142857142%_40|,6.0828571428571205%_50|,3.2034285714285398%_60|,여자_62%,남자_38%
34,원보양꼬치,16.667714285714247%_10|,35.283142857142835%_20|,19.595142857142843%_30|,12.77257142857142%_40|,6.0828571428571205%_50|,3.2034285714285398%_60|,여자_44%,남자_56%
35,조용한주택,16.667714285714247%_10|,35.283142857142835%_20|,19.595142857142843%_30|,12.77257142857142%_40|,6.0828571428571205%_50|,3.2034285714285398%_60|,여자_57%,남자_43%
36,정통집 건대점,16.667714285714247%_10|,35.283142857142835%_20|,19.595142857142843%_30|,12.77257142857142%_40|,6.0828571428571205%_50|,3.2034285714285398%_60|,여자_50%,남자_50%
37,느린마을양조장 건대점,16.667714285714247%_10|,35.283142857142835%_20|,19.595142857142843%_30|,12.77257142857142%_40|,6.0828571428571205%_50|,3.2034285714285398%_60|,여자_49%,남자_51%
38,미분당,16.667714285714247%_10|,35.283142857142835%_20|,19.595142857142843%_30|,12.77257142857142%_40|,6.0828571428571205%_50|,3.2034285714285398%_60|,여자_54%,남자_46%
39,용용선생 건대점,16.667714285714247%_10|,35.283142857142835%_20|,19.595142857142843%_30|,12.77257142857142%_40|,6.0828571428571205%_50|,3.2034285714285398%_60|,여자_52%,남자_48%
40,972Bar,16.667714285714247%_10|,35.283142857142835%_20|,19.595142857142843%_30|,12.77257142857142%_40|,6.0828571428571205%_50|,3.2034285714285398%_60|,여자_50%,남자_50%
41,경성양육관,16.667714285714247%_10|,35.283142857142835%_20|,19.595142857142843%_30|,12.77257142857142%_40|,6.0828571428571205%_50|,3.2034285714285398%_60|,여자_46%,남자_54%
42,대흥양다리바베큐 건대점,16.667714285714247%_10|,35.283142857142835%_20|,19.595142857142843%_30|,12.77257142857142%_40|,6.0828571428571205%_50|,3.2034285714285398%_60|,여자_41%,남자_59%
43,캐치볼클럽,16.667714285714247%_10|,35.283142857142835%_20|,19.595142857142843%_30|,12.77257142857142%_40|,6.0828571428571205%_50|,3.2034285714285398%_60|,여자_57%,남자_43%
44,만경상회 건대본점,16.667714285714247%_10|,35.283142857142835%_20|,19.595142857142843%_30|,12.77257142857142%_40|,6.0828571428571205%_50|,3.2034285714285398%_60|,여자_46%,남자_54%
45,아오스요거트,16.667714285714247%_10|,35.283142857142835%_20|,19.595142857142843%_30|,12.77257142857142%_40|,6.0828571428571205%_50|,3.2034285714285398%_60|,여자_69%,남자_31%
46,우마이도 건대점,16.667714285714247%_10|,35.283142857142835%_20|,19.595142857142843%_30|,12.77257142857142%_40|,6.0828571428571205%_50|,3.2034285714285398%_60|,여자_46%,남자_54%
47,남한강민물매운탕,16.667714285714247%_10|,35.283142857142835%_20|,19.595142857142843%_30|,12.77257142857142%_40|,6.0828571428571205%_50|,3.2034285714285398%_60|,여자_43%,남자_57%
48,건대사시미,16.667714285714247%_10|,35.283142857142835%_20|,19.595142857142843%_30|,12.77257142857142%_40|,6.0828571428571205%_50|,3.2034285714285398%_60|,여자_43%,남자_57%
49,겐로쿠우동 건대직영점,16.667714285714247%_10|,35.283142857142835%_20|,19.595142857142843%_30|,12.77257142857142%_40|,6.0828571428571205%_50|,3.2034285714285398%_60|,여자_50%,남자_50%
50,건대 숯불부자곱창,16.667714285714247%_10|,35.283142857142835%_20|,19.595142857142843%_30|,12.77257142857142%_40|,6.0828571428571205%_50|,3.2034285714285398%_60|,여자_44%,남자_56%
51,성수완당 본점,16.667714285714247%_10|,35.283142857142835%_20|,19.595142857142843%_30|,12.77257142857142%_40|,6.0828571428571205%_50|,3.2034285714285398%_60|,여자_51%,남자_49%
52,폰버거,16.667714285714247%_10|,35.283142857142835%_20|,19.595142857142843%_30|,12.77257142857142%_40|,6.0828571428571205%_50|,3.2034285714285398%_60|,여자_50%,남자_50%
53,열매제과점,16.667714285714247%_10|,35.283142857142835%_20|,19.595142857142843%_30|,12.77257142857142%_40|,6.0828571428571205%_50|,3.2034285714285398%_60|,여자_65%,남자_35%
54,드로잉레시피,16.667714285714247%_10|,35.283142857142835%_20|,19.595142857142843%_30|,12.77257142857142%_40|,6.0828571428571205%_50|,3.2034285714285398%_60|,여자_53%,남자_47%
55,카페 아르무아,16.667714285714247%_10|,35.283142857142835%_20|,19.595142857142843%_30|,12.77257142857142%_40|,6.0828571428571205%_50|,3.2034285714285398%_60|,여자_59%,남자_41%
56,최신족발,16.667714285714247%_10|,35.283142857142835%_20|,19.595142857142843%_30|,12.77257142857142%_40|,6.0828571428571205%_50|,3.2034285714285398%_60|,여자_44%,남자_56%
57,꼼주,16.667714285714247%_10|,35.283142857142835%_20|,19.595142857142843%_30|,12.77257142857142%_40|,6.0828571428571205%_50|,3.2034285714285398%_60|,여자_48%,남자_52%
58,언리미티드,16.667714285714247%_10|,35.283142857142835%_20|,19.595142857142843%_30|,12.77257142857142%_40|,6.0828571428571205%_50|,3.2034285714285398%_60|,여자_54%,남자_46%
59,삼꾸미집 건대점,16.667714285714247%_10|,35.283142857142835%_20|,19.595142857142843%_30|,12.77257142857142%_40|,6.0828571428571205%_50|,3.2034285714285398%_60|,여자_46%,남자_54%
60,후토,16.667714285714247%_10|,35.283142857142835%_20|,19.595142857142843%_30|,12.77257142857142%_40|,6.0828571428571205%_50|,3.2034285714285398%_60|,여자_45%,남자_55%
61,범맥주 건대점,16.667714285714247%_10|,35.283142857142835%_20|,19.595142857142843%_30|,12.77257142857142%_40|,6.0828571428571205%_50|,3.2034285714285398%_60|,여자_40%,남자_60%
62,한식당,16.667714285714247%_10|,35.283142857142835%_20|,19.595142857142843%_30|,12.77257142857142%_40|,6.0828571428571205%_50|,3.2034285714285398%_60|,여자_51%,남자_49%
63,태태삼겹 건대점,16.667714285714247%_10|,35.283142857142835%_20|,19.595142857142843%_30|,12.77257142857142%_40|,6.0828571428571205%_50|,3.2034285714285398%_60|,여자_45%,남자_55%
64,김창훈호프,16.667714285714247%_10|,35.283142857142835%_20|,19.595142857142843%_30|,12.77257142857142%_40|,6.0828571428571205%_50|,3.2034285714285398%_60|,여자_51%,남자_49%
65,니뽕내뽕 건대본점,16.667714285714247%_10|,35.283142857142835%_20|,19.595142857142843%_30|,12.77257142857142%_40|,6.0828571428571205%_50|,3.2034285714285398%_60|,여자_54%,남자_46%
66,화양주막,16.667714285714247%_10|,35.283142857142835%_20|,19.595142857142843%_30|,12.77257142857142%_40|,6.0828571428571205%_50|,3.2034285714285398%_60|,여자_49%,남자_51%
67,MouseRabbit,16.667714285714247%_10|,35.283142857142835%_20|,19.595142857142843%_30|,12.77257142857142%_40|,6.0828571428571205%_50|,3.2034285714285398%_60|,여자_60%,남자_40%
68,해룡마라룽샤 건대점,16.667714285714247%_10|,35.283142857142835%_20|,19.595142857142843%_30|,12.77257142857142%_40|,6.0828571428571205%_50|,3.2034285714285398%_60|,여자_50%,남자_50%
69,아웃백스테이크하우스 건대스타시티점,16.667714285714247%_10|,35.283142857142835%_20|,19.595142857142843%_30|,12.77257142857142%_40|,6.0828571428571205%_50|,3.2034285714285398%_60|,여자_52%,남자_48%
70,수퍼슬라이더스,16.667714285714247%_10|,35.283142857142835%_20|,19.595142857142843%_30|,12.77257142857142%_40|,6.0828571428571205%_50|,3.2034285714285398%_60|,여자_49%,남자_51%
71,호파스타 건대점,16.667714285714247%_10|,35.283142857142835%_20|,19.595142857142843%_30|,12.77257142857142%_40|,6.0828571428571205%_50|,3.2034285714285398%_60|,여자_55%,남자_45%
72,랑데자뷰 건대점,16.667714285714247%_10|,35.283142857142835%_20|,19.595142857142843%_30|,12.77257142857142%_40|,6.0828571428571205%_50|,3.2034285714285398%_60|,여자_56%,남자_44%
73,매화반점,16.667714285714247%_10|,35.283142857142835%_20|,19.595142857142843%_30|,12.77257142857142%_40|,6.0828571428571205%_50|,3.2034285714285398%_60|,여자_45%,남자_55%
74,호아다오,16.667714285714247%_10|,35.283142857142835%_20|,19.595142857142843%_30|,12.77257142857142%_40|,6.0828571428571205%_50|,3.2034285714285398%_60|,여자_53%,남자_47%
75,60년전통신촌황소곱창 건대직영점,16.667714285714247%_10|,35.283142857142835%_20|,19.595142857142843%_30|,12.77257142857142%_40|,6.0828571428571205%_50|,3.2034285714285398%_60|,여자_47%,남자_53%
76,메호르,16.667714285714247%_10|,35.283142857142835%_20|,19.595142857142843%_30|,12.77257142857142%_40|,6.0828571428571205%_50|,3.2034285714285398%_60|,여자_49%,남자_51%
77,오포케,16.667714285714247%_10|,35.283142857142835%_20|,19.595142857142843%_30|,12.77257142857142%_40|,6.0828571428571205%_50|,3.2034285714285398%_60|,여자_68%,남자_32%
78,건대우동집,16.667714285714247%_10|,35.283142857142835%_20|,19.595142857142843%_30|,12.77257142857142%_40|,6.0828571428571205%_50|,3.2034285714285398%_60|,여자_49%,남자_51%
79,얼땅쟈,16.667714285714247%_10|,35.283142857142835%_20|,19.595142857142843%_30|,12.77257142857142%_40|,6.0828571428571205%_50|,3.2034285714285398%_60|,여자_53%,남자_47%
80,포크포크 건대직영점,16.667714285714247%_10|,35.283142857142835%_20|,19.595142857142843%_30|,12.77257142857142%_40|,6.0828571428571205%_50|,3.2034285714285398%_60|,여자_47%,남자_53%
81,지구상사 건대점,16.667714285714247%_10|,35.283142857142835%_20|,19.595142857142843%_30|,12.77257142857142%_40|,6.0828571428571205%_50|,3.2034285714285398%_60|,여자_55%,남자_45%
82,바른면집 건대점,16.667714285714247%_10|,35.283142857142835%_20|,19.595142857142843%_30|,12.77257142857142%_40|,6.0828571428571205%_50|,3.2034285714285398%_60|,여자_54%,남자_46%
83,정글포차,16.667714285714247%_10|,35.283142857142835%_20|,19.595142857142843%_30|,12.77257142857142%_40|,6.0828571428571205%_50|,3.2034285714285398%_60|,여자_52%,남자_48%
84,안다미로 팬케이크,16.667714285714247%_10|,35.283142857142835%_20|,19.595142857142843%_30|,12.77257142857142%_40|,6.0828571428571205%_50|,3.2034285714285398%_60|,여자_60%,남자_40%
85,이우,16.667714285714247%_10|,35.283142857142835%_20|,19.595142857142843%_30|,12.77257142857142%_40|,6.0828571428571205%_50|,3.2034285714285398%_60|,여자_48%,남자_52%
86,부탄츄 건대점,16.667714285714247%_10|,35.283142857142835%_20|,19.595142857142843%_30|,12.77257142857142%_40|,6.0828571428571205%_50|,3.2034285714285398%_60|,여자_47%,남자_53%
87,해피니스디저트,16.667714285714247%_10|,35.283142857142835%_20|,19.595142857142843%_30|,12.77257142857142%_40|,6.0828571428571205%_50|,3.2034285714285398%_60|,여자_61%,남자_39%
88,지속,16.667714285714247%_10|,35.283142857142835%_20|,19.595142857142843%_30|,12.77257142857142%_40|,6.0828571428571205%_50|,3.2034285714285398%_60|,여자_62%,남자_38%
89,빕스 어린이대공원점,16.667714285714247%_10|,35.283142857142835%_20|,19.595142857142843%_30|,12.77257142857142%_40|,6.0828571428571205%_50|,3.2034285714285398%_60|,여자_52%,남자_48%
90,장인닭갈비 건대점,16.667714285714247%_10|,35.283142857142835%_20|,19.595142857142843%_30|,12.77257142857142%_40|,6.0828571428571205%_50|,3.2034285714285398%_60|,여자_50%,남자_50%
91,낙원스낵 건대점,16.667714285714247%_10|,35.283142857142835%_20|,19.595142857142843%_30|,12.77257142857142%_40|,6.0828571428571205%_50|,3.2034285714285398%_60|,여자_50%,남자_50%
92,도도곱창 건대본점,16.667714285714247%_10|,35.283142857142835%_20|,19.595142857142843%_30|,12.77257142857142%_40|,6.0828571428571205%_50|,3.2034285714285398%_60|,여자_49%,남자_51%
93,돕감자탕전문점,16.667714285714247%_10|,35.283142857142835%_20|,19.595142857142843%_30|,12.77257142857142%_40|,6.0828571428571205%_50|,3.2034285714285398%_60|,여자_46%,남자_54%
94,도쿄스테이크 건대점,16.667714285714247%_10|,35.283142857142835%_20|,19.595142857142843%_30|,12.77257142857142%_40|,6.0828571428571205%_50|,3.2034285714285398%_60|,여자_49%,남자_51%
95,레브,16.667714285714247%_10|,35.283142857142835%_20|,19.595142857142843%_30|,12.77257142857142%_40|,6.0828571428571205%_50|,3.2034285714285398%_60|,여자_63%,남자_37%
96,송몽,16.667714285714247%_10|,35.283142857142835%_20|,19.595142857142843%_30|,12.77257142857142%_40|,6.0828571428571205%_50|,3.2034285714285398%_60|,여자_63%,남자_37%
97,평화김해뒷고기 건대점,16.667714285714247%_10|,35.283142857142835%_20|,19.595142857142843%_30|,12.77257142857142%_40|,6.0828571428571205%_50|,3.2034285714285398%_60|,여자_44%,남자_56%
98,도단집,16.667714285714247%_10|,35.283142857142835%_20|,19.595142857142843%_30|,12.77257142857142%_40|,6.0828571428571205%_50|,3.2034285714285398%_60|,여자_46%,남자_54%
99,코후쿠,16.667714285714247%_10|,35.283142857142835%_20|,19.595142857142843%_30|,12.77257142857142%_40|,6.0828571428571205%_50|,3.2034285714285398%_60|,여자_50%,남자_50%
100,고망고 건대점,16.667714285714247%_10|,35.283142857142835%_20|,19.595142857142843%_30|,12.77257142857142%_40|,6.0828571428571205%_50|,3.2034285714285398%_60|,여자_57%,남자_43%
101,참숯벽돌집,16.667714285714247%_10|,35.283142857142835%_20|,19.595142857142843%_30|,12.77257142857142%_40|,6.0828571428571205%_50|,3.2034285714285398%_60|,여자_42%,남자_58%
102,메이빌 본점,16.667714285714247%_10|,35.283142857142835%_20|,19.595142857142843%_30|,12.77257142857142%_40|,6.0828571428571205%_50|,3.2034285714285398%_60|,여자_54%,남자_46%
103,훈춘양꼬치,16.667714285714247%_10|,35.283142857142835%_20|,19.595142857142843%_30|,12.77257142857142%_40|,6.0828571428571205%_50|,3.2034285714285398%_60|,여자_54%,남자_46%
104,처비버디,16.667714285714247%_10|,35.283142857142835%_20|,19.595142857142843%_30|,12.77257142857142%_40|,6.0828571428571205%_50|,3.2034285714285398%_60|,여자_53%,남자_47%
105,홍도초밥,16.667714285714247%_10|,35.283142857142835%_20|,19.595142857142843%_30|,12.77257142857142%_40|,6.0828571428571205%_50|,3.2034285714285398%_60|,여자_48%,남자_52%
106,흥에취한범 건대점,16.667714285714247%_10|,35.283142857142835%_20|,19.595142857142843%_30|,12.77257142857142%_40|,6.0828571428571205%_50|,3.2034285714285398%_60|,여자_45%,남자_55%
107,환원당,16.667714285714247%_10|,35.283142857142835%_20|,19.595142857142843%_30|,12.77257142857142%_40|,6.0828571428571205%_50|,3.2034285714285398%_60|,여자_60%,남자_40%
108,뿔난황소곱창 건대본점,16.667714285714247%_10|,35.283142857142835%_20|,19.595142857142843%_30|,12.77257142857142%_40|,6.0828571428571205%_50|,3.2034285714285398%_60|,여자_49%,남자_51%
109,조그삼,16.667714285714247%_10|,35.283142857142835%_20|,19.595142857142843%_30|,12.77257142857142%_40|,6.0828571428571205%_50|,3.2034285714285398%_60|,여자_48%,남자_52%
110,타코벨 건대스타시티점,16.667714285714247%_10|,35.283142857142835%_20|,19.595142857142843%_30|,12.77257142857142%_40|,6.0828571428571205%_50|,3.2034285714285398%_60|,여자_55%,남자_45%
111,대부포차,16.667714285714247%_10|,35.283142857142835%_20|,19.595142857142843%_30|,12.77257142857142%_40|,6.0828571428571205%_50|,3.2034285714285398%_60|,여자_55%,남자_45%
112,은호초밥 건대본점,16.667714285714247%_10|,35.283142857142835%_20|,19.595142857142843%_30|,12.77257142857142%_40|,6.0828571428571205%_50|,3.2034285714285398%_60|,여자_48%,남자_52%
113,매화반점 본점,16.667714285714247%_10|,35.283142857142835%_20|,19.595142857142843%_30|,12.77257142857142%_40|,6.0828571428571205%_50|,3.2034285714285398%_60|,여자_43%,남자_57%
114,엘루이 비스트로,16.667714285714247%_10|,35.283142857142835%_20|,19.595142857142843%_30|,12.77257142857142%_40|,6.0828571428571205%_50|,3.2034285714285398%_60|,여자_53%,남자_47%
115,플록,16.667714285714247%_10|,35.283142857142835%_20|,19.595142857142843%_30|,12.77257142857142%_40|,6.0828571428571205%_50|,3.2034285714285398%_60|,여자_51%,남자_49%
116,해란양꼬치,16.667714285714247%_10|,35.283142857142835%_20|,19.595142857142843%_30|,12.77257142857142%_40|,6.0828571428571205%_50|,3.2034285714285398%_60|,여자_51%,남자_49%
117,C156,16.667714285714247%_10|,35.283142857142835%_20|,19.595142857142843%_30|,12.77257142857142%_40|,6.0828571428571205%_50|,3.2034285714285398%_60|,여자_51%,남자_49%
118,송쉐프,16.667714285714247%_10|,35.283142857142835%_20|,19.595142857142843%_30|,12.77257142857142%_40|,6.0828571428571205%_50|,3.2034285714285398%_60|,여자_47%,남자_53%
119,미도인 건대,16.667714285714247%_10|,35.283142857142835%_20|,19.595142857142843%_30|,12.77257142857142%_40|,6.0828571428571205%_50|,3.2034285714285398%_60|,여자_53%,남자_47%
120,가마로,16.667714285714247%_10|,35.283142857142835%_20|,19.595142857142843%_30|,12.77257142857142%_40|,6.0828571428571205%_50|,3.2034285714285398%_60|,여자_47%,남자_53%
121,매드포갈릭 건대스타시티점,16.667714285714247%_10|,35.283142857142835%_20|,19.595142857142843%_30|,12.77257142857142%_40|,6.0828571428571205%_50|,3.2034285714285398%_60|,여자_54%,남자_46%
122,중경식객 건대점,16.667714285714247%_10|,35.283142857142835%_20|,19.595142857142843%_30|,12.77257142857142%_40|,6.0828571428571205%_50|,3.2034285714285398%_60|,여자_53%,남자_47%
123,한촌설렁탕 건대입구역점,16.667714285714247%_10|,35.283142857142835%_20|,19.595142857142843%_30|,12.77257142857142%_40|,6.0828571428571205%_50|,3.2034285714285398%_60|,여자_48%,남자_52%
124,프레퍼스 다이어트 푸드 건대점,16.667714285714247%_10|,35.283142857142835%_20|,19.595142857142843%_30|,12.77257142857142%_40|,6.0828571428571205%_50|,3.2034285714285398%_60|,여자_61%,남자_39%
125,마실리아,16.667714285714247%_10|,35.283142857142835%_20|,19.595142857142843%_30|,12.77257142857142%_40|,6.0828571428571205%_50|,3.2034285714285398%_60|,여자_48%,남자_52%
126,막이오름 건대점,16.667714285714247%_10|,35.283142857142835%_20|,19.595142857142843%_30|,12.77257142857142%_40|,6.0828571428571205%_50|,3.2034285714285398%_60|,여자_51%,남자_49%
127,평창 닭다리살 불고기,16.667714285714247%_10|,35.283142857142835%_20|,19.595142857142843%_30|,12.77257142857142%_40|,6.0828571428571205%_50|,3.2034285714285398%_60|,여자_41%,남자_59%
128,고흥순대국머리고기,16.667714285714247%_10|,35.283142857142835%_20|,19.595142857142843%_30|,12.77257142857142%_40|,6.0828571428571205%_50|,3.2034285714285398%_60|,여자_40%,남자_60%
129,한사바리,16.667714285714247%_10|,35.283142857142835%_20|,19.595142857142843%_30|,12.77257142857142%_40|,6.0828571428571205%_50|,3.2034285714285398%_60|,여자_38%,남자_62%
130,도키도키,16.667714285714247%_10|,35.283142857142835%_20|,19.595142857142843%_30|,12.77257142857142%_40|,6.0828571428571205%_50|,3.2034285714285398%_60|,여자_47%,남자_53%
131,오페뜨 건대점,16.667714285714247%_10|,35.283142857142835%_20|,19.595142857142843%_30|,12.77257142857142%_40|,6.0828571428571205%_50|,3.2034285714285398%_60|,여자_58%,남자_42%
132,고베규카츠 건대점,16.667714285714247%_10|,35.283142857142835%_20|,19.595142857142843%_30|,12.77257142857142%_40|,6.0828571428571205%_50|,3.2034285714285398%_60|,여자_49%,남자_51%
133,육일관,16.667714285714247%_10|,35.283142857142835%_20|,19.595142857142843%_30|,12.77257142857142%_40|,6.0828571428571205%_50|,3.2034285714285398%_60|,여자_44%,남자_56%
134,라그랑우스,16.667714285714247%_10|,35.283142857142835%_20|,19.595142857142843%_30|,12.77257142857142%_40|,6.0828571428571205%_50|,3.2034285714285398%_60|,여자_63%,남자_37%
135,기류,16.667714285714247%_10|,35.283142857142835%_20|,19.595142857142843%_30|,12.77257142857142%_40|,6.0828571428571205%_50|,3.2034285714285398%_60|,여자_63%,남자_37%
136,쑤담샤브샤브,16.667714285714247%_10|,35.283142857142835%_20|,19.595142857142843%_30|,12.77257142857142%_40|,6.0828571428571205%_50|,3.2034285714285398%_60|,여자_54%,남자_46%
137,능동샐러드,16.667714285714247%_10|,35.283142857142835%_20|,19.595142857142843%_30|,12.77257142857142%_40|,6.0828571428571205%_50|,3.2034285714285398%_60|,여자_63%,남자_37%
138,아날로그키친,16.667714285714247%_10|,35.283142857142835%_20|,19.595142857142843%_30|,12.77257142857142%_40|,6.0828571428571205%_50|,3.2034285714285398%_60|,여자_51%,남자_49%
139,반티엔야오 카오위 건대점,16.667714285714247%_10|,35.283142857142835%_20|,19.595142857142843%_30|,12.77257142857142%_40|,6.0828571428571205%_50|,3.2034285714285398%_60|,여자_49%,남자_51%
140,스테이크어스 건대점,16.667714285714247%_10|,35.283142857142835%_20|,19.595142857142843%_30|,12.77257142857142%_40|,6.0828571428571205%_50|,3.2034285714285398%_60|,여자_51%,남자_49%
141,심마니,16.667714285714247%_10|,35.283142857142835%_20|,19.595142857142843%_30|,12.77257142857142%_40|,6.0828571428571205%_50|,3.2034285714285398%_60|,여자_48%,남자_52%
142,질서정연,16.667714285714247%_10|,35.283142857142835%_20|,19.595142857142843%_30|,12.77257142857142%_40|,6.0828571428571205%_50|,3.2034285714285398%_60|,여자_56%,남자_44%
143,최가커피,16.667714285714247%_10|,35.283142857142835%_20|,19.595142857142843%_30|,12.77257142857142%_40|,6.0828571428571205%_50|,3.2034285714285398%_60|,여자_55%,남자_45%
