,name,tenCen,twoCen,threeCen,fourCen,fiveCen,sixCen,womanRatio,manRatio
24,아날로그키친,25.00000000000001,99.36749999999996,79.50049999999995,70.65599999999998,59.45349999999997,25.00000000000001,51,49
25,아마 건대점,17.841999999999917,99.63699999999989,47.61199999999989,44.27399999999994,19.739999999999874,15.980999999999915,52,48
26,아메리칸트레이 건대입구점,27.936705882352946,49.41270588235293,37.49129411764705,28.34470588235295,23.330823529411767,11.764705882352951,63,37
27,애드앤드,42.67764705882352,49.727529411764706,30.41600000000001,20.14917647058823,10.73905882352942,11.764705882352951,61,39
28,연옥양꼬치,25.00000000000001,99.31699999999995,80.9575,71.26849999999999,61.19049999999996,25.00000000000001,45,55
29,열불날개 건대2호점,16.66666666666668,75.58399999999997,38.79666666666666,27.11099999999999,24.039333333333335,16.66666666666668,48,52
30,옛날종로빈대떡,25.00000000000001,99.55299999999997,76.70199999999997,50.89149999999996,42.18549999999997,25.00000000000001,62,38
31,오페뜨 건대점,39.700705882352935,52.13505882352942,33.872705882352925,23.591764705882362,18.91741176470588,11.764705882352951,58,42
32,우성식당,25.00000000000001,75.09149999999995,82.01499999999999,91.34299999999998,90.60149999999997,95.34999999999995,42,58
33,은비스브레드 건국대,40.546000000000014,97.83399999999995,77.32249999999999,70.66899999999995,49.435999999999964,47.28649999999999,66,34
34,이덕복인,25.00000000000001,73.41849999999998,84.80099999999999,82.6855,67.207,76.9965,45,55
35,이태리부대찌개 건대점,25.00000000000001,93.11849999999995,81.2085,74.5005,52.01199999999998,25.00000000000001,47,53
36,정면,11.764705882352951,49.18376470588234,38.0769411764706,27.949411764705882,24.56494117647058,11.764705882352951,46,54
37,질서정연,11.764705882352951,49.798352941176475,30.088000000000008,16.78188235294118,11.764705882352951,11.764705882352951,56,44
38,청춘등판,25.00000000000001,88.15799999999999,81.7085,89.29499999999997,78.40799999999996,25.00000000000001,53,47
39,최가커피,11.764705882352951,48.55364705882352,35.47764705882353,27.70447058823528,18.691999999999993,11.764705882352951,48,52
40,카페드라이,36.29647058823528,49.62541176470587,32.542352941176475,19.66352941176471,14.386823529411757,11.764705882352951,61,39
41,쿵푸소룽샤&마라룽샤,71.56649999999996,91.77099999999996,83.253,85.65199999999997,68.56649999999995,25.00000000000001,46,54
42,평창 닭다리살 불고기,25.00000000000001,97.83699999999997,85.03249999999997,65.51449999999996,48.707499999999996,25.00000000000001,41,59
43,포크포크 건대직영점,32.13529411764706,47.691058823529396,36.47717647058825,31.37364705882352,24.637176470588237,23.208705882352934,47,53
44,한사바리,25.00000000000001,98.90549999999995,98.39999999999995,25.00000000000001,25.00000000000001,25.00000000000001,38,62
45,해란양꼬치,35.72564705882353,49.62282352941176,31.330117647058813,25.215764705882354,21.248705882352944,21.758823529411757,50,50
46,호우시절,25.00000000000001,91.87599999999998,86.93549999999996,74.04449999999999,25.00000000000001,25.00000000000001,50,50
47,화양과자,35.88447058823529,49.02399999999999,34.55058823529411,26.50164705882352,15.40823529411765,11.764705882352951,60,40
48,화양시장할머니순대국,25.00000000000001,92.27849999999995,86.30399999999996,80.15349999999997,66.962,73.97049999999997,42,58
49,훈춘양꼬치,71.56649999999996,91.77099999999996,83.253,85.65199999999997,68.56649999999995,25.00000000000001,46,54
