,name,tenCen,twoCen,threeCen,fourCen,fiveCen,sixCen,womanRatio,manRatio
18,메리고라운드 스테이크,32.80235294117648,51.06070588235293,41.19717647058824,39.5550588235294,33.328941176470586,23.180235294117658,47,53
19,목포집,11.764705882352951,47.422117647058805,43.828705882352935,35.10635294117645,26.21388235294117,24.801882352941163,49,51
20,벙커컴퍼니 압구정점,19.75058823529412,47.677882352941175,44.29882352941178,38.464470588235294,32.5510588235294,30.25152941176471,51,49
21,보타르가,11.764705882352951,46.76070588235295,47.87694117647059,33.85811764705883,27.71952941176471,26.083999999999996,52,48
22,빠레뜨한남 가로수길점,45.16023529411763,48.56917647058823,33.95058823529412,30.150588235294123,23.248235294117652,15.318352941176475,57,43
23,샤블리,11.849428571428536,36.449999999999974,23.92342857142855,16.778285714285683,11.907428571428554,11.854571428571413,54,46
24,세시셀라 도산공원점,25.77552941176471,52.03764705882353,43.41082352941176,31.039058823529412,22.97176470588235,19.976941176470593,64,36
25,소이연남마오,25.00000000000001,91.32499999999996,92.89449999999995,79.80999999999997,57.11049999999999,46.44399999999997,53,47
26,스킬렛 스테이크하우스,9.958571428571389,31.625428571428554,19.97571428571427,13.930857142857104,8.886285714285705,8.81085714285712,45,55
27,신미식당,25.00000000000001,94.03249999999998,95.88149999999997,88.29449999999997,70.678,61.103499999999954,48,52
28,안다즈서울강남 조각보,16.166117647058833,45.33411764705882,49.65176470588234,47.047294117647056,41.915058823529414,34.872941176470576,58,42
29,압구정제주집,50.48449999999994,93.06549999999999,96.19099999999999,84.61399999999999,73.52449999999995,75.88099999999994,44,56
30,야사이마끼 쿠이신보,11.764705882352951,48.55223529411763,45.44800000000001,30.519999999999996,20.452235294117656,11.764705882352951,49,51
31,얼오브샌드위치 압구정로데오점,25.00000000000001,81.38199999999999,83.99749999999997,82.14399999999998,45.07749999999998,25.00000000000001,51,49
32,엘피노323,18.374352941176475,48.515058823529394,43.02658823529411,35.07811764705883,25.758352941176476,22.344941176470584,52,48
33,온다,46.384999999999984,79.41766666666666,59.33266666666665,38.597999999999956,35.92466666666665,40.02633333333332,59,41
34,우미학,29.475999999999992,91.65899999999996,97.04449999999994,85.54799999999997,64.44199999999998,55.248,46,54
35,웜브라운 베이커리카페,48.01749999999998,97.97449999999999,80.705,66.8925,47.92899999999998,25.00000000000001,65,35
36,을지다락 도산공원,26.385142857142824,35.08542857142854,21.243142857142843,16.033999999999978,9.525999999999987,5.868285714285675,57,43
37,이끼롤까스 가로수길점,22.292285714285704,32.303714285714264,16.810571428571404,15.470571428571414,10.01142857142856,4.410285714285685,52,48
38,이치서울,34.537176470588236,52.768,37.047294117647056,20.771764705882354,14.903058823529411,11.764705882352951,63,37
39,임프레션,16.717882352941167,48.87882352941176,49.23294117647058,33.91270588235293,27.49294117647058,24.415294117647054,51,49
40,장다리곱창,22.077882352941174,48.31741176470588,44.52776470588236,35.32282352941176,26.803764705882354,11.764705882352951,54,46
41,제이앤제이슨 X,22.48299999999999,80.86333333333332,64.89433333333335,37.49333333333333,22.765999999999988,21.171000000000014,48,52
42,지강낙곱새 압구정본점,14.915999999999963,29.57428571428568,21.770571428571415,20.925714285714246,12.578857142857114,8.636285714285684,53,47
43,콘유,16.66666666666668,77.19799999999998,63.60366666666663,42.35033333333333,34.488,24.11133333333333,49,51
44,콘피에르,23.621176470588228,52.36776470588234,42.8145882352941,23.390117647058833,20.49694117647058,15.544235294117643,58,42
45,쿠라우니,14.682285714285682,33.4825714285714,18.89314285714283,13.019428571428557,9.163999999999982,5.51714285714284,62,38
46,펠트커피 도산공원점,35.02776470588235,48.88564705882351,42.19811764705882,32.483058823529404,25.097411764705875,22.44305882352941,53,47
47,프레즈드로이,11.764705882352951,47.9110588235294,37.71199999999999,27.143294117647056,18.692235294117648,11.764705882352951,53,47
48,한남베르그 도산,49.46850000000001,99.73699999999998,84.585,81.28049999999996,44.9375,32.21499999999998,55,45
49,호쿠모쿠,25.00000000000001,90.99899999999997,81.8745,82.04099999999995,53.74549999999998,25.00000000000001,57,43
